tok,t_ms,dt_ms,vram_hit,ram_hit,nvme_fall,reqs,distinct,disk_mb
1,0.000,0.000,12387,39,5814,18240,480,11109.261
2,277.001,277.001,12702,40,5978,18720,728,11421.622
3,462.721,185.720,13094,42,6064,19200,931,11586.232
4,751.335,288.615,13391,51,6238,19680,1236,11919.532
5,953.341,202.006,13767,56,6337,20160,1472,12109.308
6,1177.243,223.902,14125,60,6455,20640,1696,12338.651
7,1425.124,247.881,14462,64,6594,21120,1879,12601.639
8,1664.950,239.826,14804,65,6731,21600,2076,12864.602
9,1902.232,237.282,15148,67,6865,22080,2246,13123.338
10,2188.147,285.915,15451,67,7042,22560,2428,13460.324
11,2389.709,201.562,15824,77,7139,23040,2560,13644.939
12,2601.549,211.841,16192,79,7249,23520,2675,13854.990
13,2796.555,195.006,16575,82,7343,24000,2778,14037.811
14,3123.327,326.772,16840,83,7557,24480,2997,14450.541
15,3324.424,201.097,17218,84,7658,24960,3101,14643.585
16,3514.095,189.671,17603,99,7738,25440,3183,14795.416
17,3694.469,180.375,17998,104,7818,25920,3263,14947.516
18,3866.232,171.763,18400,109,7891,26400,3334,15087.772
19,4101.933,235.701,18739,124,8017,26880,3456,15329.378
20,4262.244,160.311,19139,141,8080,27360,3519,15448.965
21,4438.427,176.183,19534,150,8156,27840,3593,15594.799
22,4698.344,259.916,19859,152,8309,28320,3749,15888.777
23,4930.116,231.772,20210,154,8436,28800,3852,16131.072
24,5061.175,131.059,20648,156,8476,29280,3890,16207.798
25,5232.484,171.309,21044,167,8549,29760,3954,16346.972
26,5380.295,147.811,21467,171,8602,30240,4000,16450.486
27,5731.075,350.779,21711,173,8836,30720,4155,16901.038
28,6085.421,354.347,21949,175,9076,31200,4308,17361.125
29,6336.227,250.806,22265,194,9221,31680,4362,17635.000
30,6537.694,201.467,22631,210,9319,32160,4415,17821.114
31,6895.943,358.250,22857,218,9565,32640,4632,18286.141
32,7076.221,180.278,23251,225,9644,33120,4686,18438.095
33,7285.909,209.688,23618,228,9754,33600,4727,18646.524
34,7496.055,210.146,23987,232,9861,34080,4786,18852.618
35,7753.971,257.916,24317,233,10010,34560,4827,19136.545
36,7999.172,245.200,24659,234,10147,35040,4939,19400.589
37,8198.602,199.431,25037,235,10248,35520,4990,19593.634
38,8349.387,150.784,25447,252,10301,36000,5013,19697.148
39,8570.513,221.126,25797,269,10414,36480,5094,19915.481
40,8816.005,245.493,26131,277,10552,36960,5200,20175.888
41,9098.567,282.562,26435,279,10726,37440,5271,20509.458
42,9299.615,201.048,26814,280,10826,37920,5333,20703.437
43,9587.492,287.877,27110,282,11008,38400,5469,21049.811
44,9750.107,162.614,27519,286,11075,38880,5518,21177.287
45,9989.433,239.326,27862,290,11208,39360,5588,21428.847
46,10189.222,199.790,28234,301,11305,39840,5661,21614.813
47,10326.398,137.175,28669,301,11350,40320,5698,21700.927
48,10469.197,142.799,29096,304,11400,40800,5730,21796.970
49,10717.483,248.286,29433,306,11541,41280,5810,22068.093
50,10853.006,135.523,29871,306,11583,41760,5836,22149.169
51,10995.746,142.740,30300,307,11633,42240,5875,22245.482
52,11174.711,178.966,30695,310,11715,42720,5909,22401.393
53,11391.873,217.161,31056,313,11831,43200,5975,22618.006
54,11595.506,203.633,31436,315,11929,43680,6021,22803.849
55,11864.897,269.391,31754,318,12088,44160,6084,23107.363
56,12072.172,207.275,32131,320,12189,44640,6132,23301.489
57,12243.429,171.257,32536,325,12259,45120,6166,23437.246
58,12454.734,211.305,32892,347,12361,45600,6247,23632.060
59,12657.112,202.378,33266,352,12462,46080,6329,23825.375
60,12822.983,165.872,33678,352,12530,46560,6382,23957.594
61,12992.264,169.281,34081,357,12602,47040,6436,24097.972
62,13229.221,236.956,34419,367,12734,47520,6476,24351.007
63,13565.316,336.095,34674,368,12958,48000,6497,24783.593
64,13928.695,363.379,34903,372,13205,48480,6606,25260.122
65,14184.028,255.333,35240,372,13348,48960,6666,25535.594
66,14436.666,252.638,35571,373,13496,49440,6715,25819.644
67,14700.684,264.019,35886,380,13654,49920,6746,26120.847
68,14950.258,249.574,36214,388,13798,50400,6771,26393.764
69,15271.920,321.662,36481,391,14008,50880,6841,26796.442
70,15432.495,160.575,36893,394,14073,51360,6857,26921.189
71,15636.337,203.842,37263,399,14178,51840,6870,27124.285
72,15887.524,251.188,37597,399,14324,52320,6898,27403.715
73,16060.824,173.299,38000,400,14400,52800,6925,27547.386
74,16257.991,197.168,38385,400,14495,53280,6937,27725.758
75,16519.174,261.183,38707,403,14650,53760,6967,28025.709
76,16703.592,184.419,39101,403,14736,54240,6989,28190.048
77,16939.465,235.873,39450,403,14867,54720,7009,28440.773
78,17171.799,232.334,39801,404,14995,55200,7037,28688.081
79,17420.090,248.292,40134,405,15141,55680,7058,28965.888
80,17571.060,150.970,40559,405,15196,56160,7064,29073.482
81,17778.434,207.373,40929,408,15303,56640,7080,29277.413
82,18016.774,238.341,41273,411,15436,57120,7106,29532.488
83,18433.927,417.153,41453,414,15733,57600,7161,30098.301
84,18618.783,184.856,41850,421,15809,58080,7194,30245.487
85,18792.680,173.897,42258,422,15880,58560,7243,30382.203
86,19007.406,214.726,42630,423,15987,59040,7314,30586.405
87,19199.931,192.525,43017,425,16078,59520,7356,30761.484
88,19384.021,184.090,43408,429,16163,60000,7378,30922.433
89,19539.617,155.596,43829,430,16221,60480,7410,31032.361
90,19701.720,162.103,44240,434,16286,60960,7440,31158.460
91,20087.520,385.800,44449,434,16557,61440,7482,31679.619
92,20350.599,263.079,44773,436,16711,61920,7536,31974.285
93,20545.627,195.028,45158,436,16806,62400,7560,32158.335
94,20719.213,173.585,45561,437,16882,62880,7582,32302.547
95,20973.826,254.613,45887,442,17031,63360,7636,32587.555
96,21217.172,243.346,46224,445,17171,63840,7680,32854.745
97,21412.642,195.470,46608,445,17267,64320,7723,33038.672
98,21578.201,165.559,47014,449,17337,64800,7744,33170.915
99,21801.267,223.066,47370,450,17460,65280,7764,33405.592
100,22031.580,230.313,47719,452,17589,65760,7800,33652.777
101,22218.312,186.732,48107,454,17679,66240,7815,33823.924
102,22420.285,201.973,48480,466,17774,66720,7839,34005.541
103,22605.535,185.250,48876,469,17855,67200,7866,34162.385
104,22757.626,152.091,49293,475,17912,67680,7878,34271.625
105,23026.240,268.614,49608,477,18075,68160,7906,34581.946
106,23230.702,204.463,49983,477,18180,68640,7942,34783.420
107,23432.751,202.049,50361,480,18279,69120,7976,34972.656
108,23691.670,258.919,50689,480,18431,69600,8001,35262.702
109,23873.124,181.453,51086,482,18512,70080,8011,35416.842
110,24081.641,208.517,51456,484,18620,70560,8019,35622.814
111,24246.607,164.966,51842,514,18684,71040,8030,35746.333
112,24453.392,206.785,52203,529,18788,71520,8056,35942.793
113,24622.004,168.612,52604,545,18851,72000,8069,36063.732
114,24857.587,235.582,52939,559,18982,72480,8105,36315.267
115,25059.271,201.684,53313,564,19083,72960,8135,36508.852
116,25281.575,222.304,53667,571,19202,73440,8168,36735.910
117,25467.104,185.530,54046,588,19286,73920,8186,36899.684
118,25609.197,142.092,54454,616,19330,74400,8195,36983.218
119,25746.285,137.089,54865,646,19369,74880,8199,37057.364
120,25918.659,172.374,55260,657,19443,75360,8204,37198.848
121,26061.267,142.608,55678,673,19489,75840,8218,37286.732
122,26219.643,158.377,56089,680,19551,76320,8229,37404.549
123,26431.846,212.203,56439,702,19659,76800,8247,37612.143
124,26659.858,228.012,56789,709,19782,77280,8270,37846.278
125,26866.222,206.363,57162,712,19886,77760,8291,38049.767
126,27090.600,224.378,57517,715,20008,78240,8301,38281.863
127,27258.274,167.674,57926,715,20079,78720,8317,38418.850
128,27451.948,193.674,58306,721,20173,79200,8333,38600.860
129,27657.964,206.016,58652,760,20268,79680,8363,38782.476
130,27809.947,151.983,59053,784,20323,80160,8384,38886.556
131,27965.316,155.369,59452,809,20379,80640,8401,38994.026
132,28149.031,183.715,59834,826,20460,81120,8422,39148.978
133,28315.094,166.063,60238,831,20531,81600,8443,39282.180
134,28456.049,140.955,60615,898,20567,82080,8459,39350.477
135,28598.889,142.840,61017,935,20608,82560,8474,39427.891
136,28807.168,208.279,61381,954,20705,83040,8492,39615.480
137,28982.230,175.062,61774,966,20780,83520,8515,39760.355
138,29253.621,271.391,62052,1010,20938,84000,8554,40059.126
139,29458.172,204.552,62407,1034,21039,84480,8584,40252.441
140,29590.546,132.374,62823,1064,21073,84960,8590,40318.009
141,29778.402,187.856,63187,1094,21159,85440,8607,40480.457
142,29968.893,190.490,63557,1114,21249,85920,8624,40650.523
143,30129.648,160.756,63956,1136,21308,86400,8640,40763.572
144,30292.570,162.921,64354,1155,21371,86880,8653,40882.348
145,30520.105,227.535,64703,1160,21497,87360,8663,41120.440
146,30780.317,260.212,65020,1181,21639,87840,8690,41392.521
147,30996.897,216.580,65389,1184,21747,88320,8723,41598.763
148,31209.739,212.842,65748,1193,21859,88800,8746,41813.434
149,31402.861,193.122,66129,1196,21955,89280,8758,41998.713
150,31620.059,217.198,66492,1199,22069,89760,8765,42217.193
151,31790.609,170.549,66900,1202,22138,90240,8782,42350.641
152,31948.853,158.244,67319,1205,22196,90720,8797,42461.921
153,32132.045,183.192,67704,1221,22275,91200,8811,42614.956
154,32344.458,212.413,68052,1251,22377,91680,8826,42814.095
155,32588.806,244.347,68386,1258,22516,92160,8841,43080.057
156,32825.859,237.054,68732,1260,22648,92640,8856,43330.388
157,33069.782,243.922,69072,1265,22783,93120,8873,43587.379
158,33237.774,167.992,69481,1266,22853,93600,8884,43721.515
159,33403.777,166.003,69890,1269,22921,94080,8891,43851.842
160,33588.994,185.217,70278,1278,23004,94560,8931,44011.414
161,33772.985,183.991,70666,1291,23083,95040,8942,44164.448
162,33986.654,213.669,71027,1302,23191,95520,9011,44371.231
163,34179.451,192.797,71410,1307,23283,96000,9075,44548.620
164,34361.187,181.736,71806,1309,23365,96480,9136,44706.963
165,34549.874,188.688,72193,1315,23452,96960,9176,44872.262
166,34967.331,417.456,72365,1318,23757,97440,9204,45446.283
167,35135.166,167.835,72780,1318,23822,97920,9246,45571.031
168,35276.120,140.955,73209,1323,23868,98400,9261,45659.185
169,35432.358,156.238,73616,1337,23927,98880,9267,45771.964
170,35701.627,269.269,73928,1342,24090,99360,9278,46083.367
171,35928.018,226.390,74270,1360,24210,99840,9298,46310.302
172,36127.228,199.210,74641,1374,24305,100320,9317,46492.189
173,36358.420,231.192,74982,1385,24433,100800,9327,46735.442
174,36747.182,388.763,75189,1387,24704,101280,9349,47257.141
175,37080.683,333.501,75445,1390,24925,101760,9397,47679.283
176,37320.349,239.666,75791,1394,25055,102240,9418,47928.779
177,37542.186,221.838,76149,1398,25173,102720,9429,48152.986
178,37808.273,266.087,76468,1399,25333,103200,9434,48458.269
179,38060.763,252.490,76799,1402,25479,103680,9462,48734.724
180,38278.437,217.673,77161,1405,25594,104160,9492,48954.163
181,38464.832,186.395,77555,1407,25678,104640,9504,49117.127
182,38706.967,242.135,77894,1413,25813,105120,9523,49376.551
183,38912.299,205.332,78256,1431,25913,105600,9530,49569.448
184,39202.079,289.780,78551,1436,26093,106080,9543,49915.798
185,39466.507,264.428,78874,1438,26248,106560,9559,50213.044
186,39694.590,228.083,79229,1438,26373,107040,9572,50452.611
187,39900.186,205.596,79604,1438,26478,107520,9589,50653.274
188,40077.999,177.813,80003,1439,26558,108000,9597,50806.456
189,40267.485,189.486,80391,1441,26648,108480,9605,50979.766
190,40563.659,296.174,80680,1445,26835,108960,9637,51340.935
191,40896.406,332.747,80927,1460,27053,109440,9709,51761.283
192,41118.925,222.519,81283,1464,27173,109920,9736,51991.192
193,41328.275,209.351,81654,1466,27280,110400,9762,52195.934
194,41577.553,249.278,81987,1468,27425,110880,9773,52471.702
195,41787.137,209.584,82354,1472,27534,111360,9788,52681.064
196,42013.780,226.643,82710,1473,27657,111840,9804,52918.444
197,42280.101,266.321,83027,1479,27814,112320,9813,53219.770
198,42520.104,240.003,83366,1483,27951,112800,9826,53483.004
199,42760.073,239.969,83711,1483,28086,113280,9845,53741.347
200,42978.473,218.400,84073,1483,28204,113760,9847,53968.527
201,43242.507,264.034,84396,1484,28360,114240,9850,54266.733
202,43539.751,297.243,84690,1487,28543,114720,9860,54617.039
203,43761.033,221.282,85050,1489,28661,115200,9879,54842.597
204,43991.837,230.804,85396,1495,28789,115680,9893,55086.932
205,44160.489,168.653,85804,1496,28860,116160,9908,55222.026
206,44306.818,146.328,86231,1498,28911,116640,9913,55321.190
207,44444.286,137.469,86664,1501,28955,117120,9919,55405.265
208,44609.100,164.814,87070,1506,29024,117600,9928,55538.442
209,44782.999,173.899,87469,1513,29098,118080,9935,55683.981
210,45016.364,233.364,87806,1527,29227,118560,9943,55929.274
211,45239.401,223.037,88152,1544,29344,119040,9960,56153.334
212,45432.393,192.992,88521,1562,29437,119520,9970,56330.600
213,45651.201,218.808,88887,1563,29550,120000,9981,56548.663
214,45898.886,247.685,89253,1564,29663,120480,9991,56763.752
215,46099.374,200.488,89642,1567,29751,120960,10016,56931.090
216,46282.160,182.786,90045,1572,29823,121440,10034,57070.387
217,46748.324,466.165,90195,1574,30151,121920,10054,57689.702
218,46899.139,150.814,90627,1576,30197,122400,10060,57779.479
219,47045.633,146.494,91063,1578,30239,122880,10071,57861.636
220,47213.595,167.963,91478,1582,30300,123360,10088,57978.765
221,47417.641,204.046,91865,1585,30390,123840,10091,58151.535
222,47757.954,340.312,92135,1590,30595,124320,10095,58544.554
223,48062.990,305.036,92416,1603,30781,124800,10118,58898.547
224,48352.525,289.535,92712,1607,30961,125280,10155,59242.734
225,48635.947,283.422,93015,1611,31134,125760,10196,59574.804
226,48867.187,231.240,93374,1613,31253,126240,10208,59805.647
227,49167.183,299.997,93666,1617,31437,126720,10215,60157.182
228,49481.197,314.013,93939,1619,31642,127200,10219,60549.120
229,49682.603,201.406,94318,1620,31742,127680,10222,60741.476
230,49920.275,237.672,94668,1622,31870,128160,10229,60985.270
231,50143.775,223.500,95024,1626,31990,128640,10237,61216.260
232,50382.373,238.598,95369,1628,32123,129120,10249,61472.145
233,50680.361,297.988,95654,1634,32312,129600,10281,61831.987
234,50916.862,236.502,95999,1636,32445,130080,10290,62085.439
235,51136.743,219.881,96358,1642,32560,130560,10302,62305.149
236,51340.046,203.303,96734,1646,32660,131040,10307,62498.857
237,51532.915,192.869,97117,1651,32752,131520,10311,62677.058
238,51717.675,184.760,97508,1656,32836,132000,10322,62837.588
239,52123.127,405.452,97703,1662,33115,132480,10334,63374.524
240,52409.229,286.102,98003,1667,33290,132960,10349,63712.567
241,52647.811,238.583,98339,1678,33423,133440,10351,63963.857
242,52892.233,244.422,98651,1715,33554,133920,10352,64215.663
243,53070.554,178.321,99024,1747,33629,134400,10352,64359.186
244,53255.807,185.253,99397,1772,33711,134880,10362,64515.097
245,53433.158,177.351,99782,1792,33786,135360,10366,64660.783
246,53685.346,252.188,100109,1801,33930,135840,10375,64935.051
247,53891.510,206.165,100484,1802,34034,136320,10378,65133.674
248,54156.374,264.864,100805,1806,34189,136800,10383,65429.299
249,54405.995,249.621,101133,1812,34335,137280,10384,65706.295
250,54622.926,216.931,101498,1812,34450,137760,10391,65925.464
251,54858.512,235.586,101846,1813,34581,138240,10402,66177.540
252,55031.713,173.202,102248,1813,34659,138720,10415,66324.210
253,55240.255,208.542,102618,1814,34768,139200,10426,66531.680
254,55418.860,178.605,103010,1823,34847,139680,10434,66684.174
255,55642.178,223.319,103369,1825,34966,140160,10444,66915.828
256,55855.322,213.143,103734,1832,35074,140640,10453,67122.881
257,56017.370,162.049,104124,1862,35134,141120,10457,67239.051
258,56246.810,229.439,104462,1886,35252,141600,10470,67464.610
259,56540.660,293.851,104755,1890,35435,142080,10480,67815.997
260,56753.749,213.089,105118,1895,35547,142560,10496,68031.209
261,56916.821,163.072,105529,1899,35612,143040,10516,68156.498
262,57163.811,246.990,105865,1903,35752,143520,10570,68422.607
263,57403.875,240.064,106202,1914,35884,144000,10627,68676.993
264,57656.757,252.882,106532,1915,36033,144480,10638,68959.568
265,57818.294,161.537,106947,1915,36098,144960,10650,69082.694
266,58017.144,198.850,107329,1918,36193,145440,10666,69265.392
267,58211.488,194.344,107711,1924,36285,145920,10673,69442.511
268,58426.535,215.047,108078,1929,36393,146400,10677,69647.942
269,58625.919,199.384,108438,1957,36485,146880,10685,69823.980
270,58853.130,227.211,108792,1962,36606,147360,10699,70054.846
271,59010.638,157.508,109197,1978,36665,147840,10702,70166.544
272,59198.161,187.523,109585,1981,36754,148320,10704,70338.355
273,59589.759,391.598,109784,1988,37028,148800,10708,70868.066
274,59910.591,320.832,110048,1997,37235,149280,10713,71265.165
275,60108.499,197.908,110420,2008,37332,149760,10717,71451.132
276,60338.944,230.445,110767,2018,37455,150240,10721,71688.241
277,60586.188,247.244,111104,2020,37596,150720,10724,71957.201
278,60807.938,221.750,111466,2020,37714,151200,10728,72182.759
279,61048.363,240.425,111799,2030,37851,151680,10738,72445.452
280,61286.444,238.081,112140,2037,37983,152160,10763,72697.135
281,61515.902,229.458,112494,2041,38105,152640,10772,72930.042
282,61746.681,230.779,112843,2045,38232,153120,10784,73174.229
283,61967.966,221.286,113204,2047,38349,153600,10798,73399.099
284,62130.337,162.371,113617,2050,38413,154080,10815,73526.403
285,62324.548,194.211,114004,2050,38506,154560,10818,73706.643
286,62563.128,238.580,114347,2060,38633,155040,10821,73948.668
287,62775.933,212.805,114708,2070,38742,155520,10831,74158.842
288,62999.398,223.465,115062,2076,38862,156000,10833,74387.939
289,63160.567,161.169,115473,2081,38926,156480,10839,74510.107
290,63346.740,186.173,115862,2088,39010,156960,10843,74673.611
291,63646.285,299.545,116148,2090,39202,157440,10851,75041.464
292,63918.879,272.594,116461,2091,39368,157920,10863,75359.257
293,64100.841,181.962,116855,2091,39454,158400,10869,75521.704
294,64285.737,184.896,117243,2095,39542,158880,10871,75688.772
295,64476.222,190.485,117627,2099,39634,159360,10877,75864.269
296,64661.803,185.582,118019,2104,39717,159840,10879,76023.841
297,64820.124,158.320,118401,2146,39773,160320,10883,76131.041
298,64976.022,155.898,118787,2188,39825,160800,10898,76230.894
299,65113.221,137.199,119196,2219,39865,161280,10902,76307.890
300,65265.563,152.341,119581,2265,39914,161760,10909,76400.271
301,65476.497,210.934,119920,2307,40013,162240,10927,76591.399
302,65621.975,145.478,120329,2337,40054,162720,10938,76670.165
303,65775.460,153.485,120713,2384,40103,163200,10945,76762.817
304,65953.825,178.365,121091,2408,40181,163680,10953,76910.838
305,66122.953,169.129,121471,2440,40249,164160,10961,77038.461
306,66314.141,191.188,121853,2446,40341,164640,10966,77214.499
307,66443.463,129.322,122286,2457,40377,165120,10970,77283.336
308,66664.458,220.995,122643,2463,40494,165600,10977,77509.018
309,66895.610,231.152,122989,2470,40621,166080,10982,77753.745
310,67120.169,224.559,123336,2482,40742,166560,10988,77983.261
311,67352.716,232.547,123687,2485,40868,167040,11005,78224.597
312,67574.620,221.904,124043,2494,40983,167520,11020,78446.739
313,67706.754,132.134,124482,2497,41021,168000,11024,78521.278
314,68072.156,365.402,124711,2501,41268,168480,11027,78998.348
315,68355.480,283.324,125014,2502,41444,168960,11032,79339.241
316,68553.631,198.150,125395,2503,41542,169440,11033,79526.167
317,68886.218,332.587,125652,2511,41757,169920,11038,79938.503
318,69094.991,208.773,126021,2515,41864,170400,11042,80143.516
319,69332.311,237.320,126367,2518,41995,170880,11051,80393.970
320,69611.961,279.650,126676,2518,42166,171360,11060,80723.042
321,69876.377,264.415,126994,2523,42323,171840,11075,81025.450
322,70135.839,259.462,127315,2529,42476,172320,11086,81318.617
323,70341.534,205.695,127691,2529,42580,172800,11098,81516.970
324,70599.962,258.428,128015,2534,42731,173280,11110,81806.598
325,70855.517,255.554,128346,2536,42878,173760,11127,82091.311
326,71078.998,223.481,128703,2541,42996,174240,11133,82318.762
327,71333.131,254.133,129028,2548,43144,174720,11149,82603.893
328,71593.678,260.548,129349,2552,43299,175200,11161,82900.869
329,71847.183,253.505,129674,2559,43447,175680,11176,83182.756
330,72042.125,194.941,130060,2561,43539,176160,11182,83357.983
331,72243.450,201.325,130438,2564,43638,176640,11196,83546.677
332,72468.529,225.079,130796,2564,43760,177120,11213,83780.395
333,72820.405,351.876,131036,2564,44000,177600,11219,84244.537
334,73094.967,274.562,131354,2565,44161,178080,11220,84555.375
335,73323.079,228.111,131708,2565,44287,178560,11221,84793.737
336,73627.404,304.325,131991,2569,44480,179040,11224,85162.279
337,73843.570,216.166,132357,2570,44593,179520,11226,85379.260
338,74068.410,224.840,132708,2580,44712,180000,11235,85606.588
339,74271.812,203.402,133079,2586,44815,180480,11236,85801.820
340,74521.752,249.940,133412,2588,44960,180960,11237,86081.642
341,74779.609,257.857,133730,2600,45110,181440,11240,86370.042
342,74948.176,168.567,134119,2628,45173,181920,11241,86492.332
343,75112.242,164.066,134527,2639,45234,182400,11242,86611.354
344,75314.634,202.392,134899,2645,45336,182880,11243,86806.438
345,75567.940,253.306,135226,2653,45481,183360,11243,87085.179
346,75744.789,176.849,135624,2655,45561,183840,11244,87236.469
347,75986.627,241.838,135964,2657,45699,184320,11252,87499.039
348,76155.663,169.036,136364,2667,45769,184800,11254,87632.093
349,76319.906,164.243,136772,2673,45835,185280,11258,87759.151
350,76505.422,185.516,137158,2683,45919,185760,11259,87919.411
351,76666.834,161.412,137575,2684,45981,186240,11261,88039.932
352,76848.346,181.512,137968,2686,46066,186720,11262,88199.799
353,77045.044,196.698,138352,2687,46161,187200,11267,88382.497
354,77236.867,191.823,138741,2689,46250,187680,11282,88552.686
355,77428.134,191.268,139125,2696,46339,188160,11289,88722.874
356,77616.961,188.827,139512,2701,46427,188640,11298,88892.105
357,77778.215,161.254,139914,2723,46483,189120,11299,88999.035
358,77957.197,178.982,140306,2749,46545,189600,11300,89117.393
359,78204.411,247.213,140649,2758,46673,190080,11305,89364.972
360,78415.643,211.232,141018,2762,46780,190560,11311,89571.066
361,78704.915,289.272,141317,2763,46960,191040,11314,89917.956
362,78934.778,229.863,141671,2766,47083,191520,11318,90154.254
363,79114.265,179.486,142066,2776,47158,192000,11321,90297.238
364,79278.338,164.073,142483,2778,47219,192480,11329,90415.448
365,79444.021,165.683,142901,2780,47279,192960,11333,90531.348
366,79645.178,201.157,143277,2787,47376,193440,11335,90720.018
367,79795.613,150.435,143689,2802,47429,193920,11342,90821.370
368,79960.229,164.617,144089,2819,47492,194400,11345,90942.038
369,80147.879,187.650,144475,2827,47578,194880,11347,91105.296
370,80283.565,135.685,144906,2836,47618,195360,11354,91181.212
371,80452.177,168.612,145307,2843,47690,195840,11356,91317.264
372,80683.978,231.802,145648,2858,47814,196320,11359,91554.521
373,80959.037,275.058,145951,2868,47981,196800,11371,91875.164
374,81205.558,246.522,146284,2874,48122,197280,11378,92148.990
375,81454.492,248.933,146624,2877,48259,197760,11387,92413.305
376,81700.296,245.805,146963,2878,48399,198240,11389,92678.603
377,81909.020,208.723,147333,2879,48508,198720,11393,92885.803
378,82171.336,262.316,147657,2880,48663,199200,11400,93180.617
379,82503.521,332.185,147916,2880,48884,199680,11419,93599.515
380,82689.610,186.089,148309,2881,48970,200160,11427,93764.395
381,82857.026,167.416,148715,2884,49041,200640,11430,93901.652
382,83310.670,453.644,148865,2884,49371,201120,11437,94534.779
383,83707.657,396.987,149071,2887,49642,201600,11453,95054.045
384,84061.576,353.919,149323,2887,49870,202080,11511,95488.303
385,84280.637,219.061,149696,2889,49975,202560,11520,95688.425
386,84453.910,173.273,150102,2890,50048,203040,11528,95827.059
387,84746.105,292.195,150395,2892,50233,203520,11529,96180.904
388,85042.149,296.044,150695,2893,50412,204000,11533,96525.484
389,85271.042,228.893,151057,2893,50530,204480,11538,96753.476
390,85519.790,248.748,151393,2893,50674,204960,11538,97029.906
391,85778.691,258.901,151723,2893,50824,205440,11539,97315.602
392,86046.185,267.494,152040,2897,50983,205920,11539,97621.008
393,86300.726,254.541,152373,2897,51130,206400,11539,97905.451
394,86544.510,243.784,152713,2897,51270,206880,11539,98175.345
395,86744.556,200.047,153092,2900,51368,207360,11539,98364.162
396,86932.461,187.905,153480,2902,51458,207840,11541,98535.309
397,87192.576,260.115,153811,2902,51607,208320,11541,98820.858
398,87523.042,330.466,154064,2912,51824,208800,11543,99235.652
399,87749.675,226.633,154427,2913,51940,209280,11548,99458.482
400,87958.902,209.227,154798,2915,52047,209760,11548,99663.766
401,88166.556,207.654,155170,2916,52154,210240,11549,99865.805
402,88372.516,205.960,155545,2918,52257,210720,11552,100064.010
403,88641.054,268.538,155888,2918,52394,211200,11553,100328.595
404,88865.430,224.376,156245,2921,52514,211680,11554,100559.045
405,89082.979,217.549,156608,2926,52626,212160,11558,100772.364
406,89238.702,155.724,157029,2928,52683,212640,11559,100881.064
407,89373.758,135.056,157447,2953,52720,213120,11561,100952.482
408,89544.705,170.947,157841,2970,52789,213600,11564,101084.848
409,89719.074,174.369,158233,2980,52867,214080,11565,101231.788
410,90060.056,340.983,158482,2988,53090,214560,11568,101661.524
411,90407.817,347.761,158729,2989,53322,215040,11575,102108.807
412,90686.749,278.931,159039,2989,53492,215520,11585,102436.651
413,90946.796,260.047,159364,2990,53646,216000,11597,102731.858
414,91171.722,224.927,159718,2992,53770,216480,11603,102970.737
415,91571.758,400.035,159911,2996,54053,216960,11652,103507.993
416,91919.931,348.173,160145,3007,54288,217440,11658,103955.177
417,92128.324,208.393,160513,3018,54389,217920,11661,104147.411
418,92261.651,133.328,160948,3023,54429,218400,11663,104223.056
419,92492.769,231.118,161295,3030,54555,218880,11665,104463.311
420,92734.635,241.866,161635,3032,54693,219360,11668,104728.314
421,92985.366,250.731,161967,3032,54841,219840,11673,105009.930
422,93213.023,227.657,162323,3032,54965,220320,11681,105248.539
423,93397.097,184.074,162720,3032,55048,220800,11684,105407.300
424,93598.980,201.883,163092,3040,55148,221280,11688,105598.845
425,93910.164,311.183,163366,3045,55349,221760,11694,105980.731
426,94225.839,315.675,163647,3045,55548,222240,11697,106362.053
427,94427.682,201.843,164024,3049,55647,222720,11702,106551.828
428,94649.326,221.643,164384,3049,55767,223200,11704,106784.440
429,94875.849,226.523,164735,3052,55893,223680,11716,107023.073
430,95093.199,217.350,165097,3055,56008,224160,11722,107240.890
431,95253.673,160.474,165505,3066,56069,224640,11725,107357.209
432,95431.779,178.106,165904,3069,56147,225120,11727,107507.663
433,95630.826,199.048,166284,3072,56244,225600,11731,107694.981
434,95847.514,216.688,166641,3082,56357,226080,11733,107910.611
435,96027.549,180.036,167031,3092,56437,226560,11742,108065.956
436,96241.099,213.550,167405,3093,56542,227040,11744,108270.944
437,96459.689,218.590,167764,3099,56657,227520,11747,108492.005
438,96643.303,183.613,168152,3109,56739,228000,11751,108649.808
439,96826.826,183.523,168543,3113,56824,228480,11754,108813.189
440,97036.766,209.940,168909,3120,56931,228960,11757,109020.094
441,97242.027,205.261,169282,3120,57038,229440,11763,109223.485
442,97402.735,160.708,169695,3123,57102,229920,11771,109348.356
443,97624.882,222.147,170007,3181,57212,230400,11771,109560.840
444,97817.954,193.072,170376,3212,57292,230880,11771,109712.671
445,98043.596,225.643,170753,3224,57383,231360,11773,109888.561
446,98286.383,242.787,171096,3228,57516,231840,11775,110143.635
447,98451.539,165.156,171489,3250,57581,232320,11775,110269.735
448,98613.005,161.465,171885,3275,57640,232800,11775,110383.596
449,98834.166,221.161,172226,3304,57750,233280,11775,110592.295
450,99081.142,246.976,172572,3312,57876,233760,11775,110833.361
451,99252.725,171.583,172969,3325,57946,234240,11776,110965.604
452,99417.534,164.809,173377,3332,58011,234720,11781,111090.622
453,99621.450,203.916,173734,3358,58108,235200,11784,111274.156
454,99754.418,132.968,174132,3408,58140,235680,11784,111334.564
