tok,t_ms,dt_ms,vram_hit,ram_hit,nvme_fall,reqs,distinct,disk_mb
81,21030.611,253.289,35696,2350,18594,56640,7080,35530.580
82,21335.266,304.655,35941,2390,18789,57120,7106,35901.579
83,21824.187,488.922,36039,2403,19158,57600,7161,36603.716
84,22047.348,223.160,36386,2420,19274,58080,7194,36826.276
85,22239.340,191.992,36750,2441,19369,58560,7243,37007.622
86,22466.287,226.947,37068,2481,19491,59040,7314,37239.988
87,22678.672,212.385,37419,2496,19605,59520,7356,37459.010
88,22890.795,212.123,37732,2560,19708,60000,7378,37654.512
89,23064.295,173.501,38110,2588,19782,60480,7410,37793.833
90,23255.672,191.377,38484,2598,19878,60960,7440,37978.300
91,23678.695,423.023,38607,2655,20178,61440,7482,38553.747
92,23947.710,269.015,38888,2696,20336,61920,7536,38855.762
93,24160.524,212.814,39239,2714,20447,62400,7560,39070.556
94,24353.310,192.786,39601,2741,20538,62880,7582,39242.932
95,24641.702,288.392,39876,2764,20720,63360,7636,39592.010
96,25057.510,415.808,40052,2790,20998,63840,7680,40121.770
97,25270.066,212.556,40418,2794,21108,64320,7723,40332.362
98,25453.178,183.112,40804,2799,21197,64800,7744,40500.658
99,25730.201,277.022,41097,2812,21371,65280,7764,40832.606
100,26000.053,269.853,41396,2827,21537,65760,7800,41150.398
101,26248.207,248.153,41712,2845,21683,66240,7815,41426.854
102,26499.936,251.730,42030,2856,21834,66720,7839,41716.482
103,26693.321,193.385,42402,2868,21930,67200,7866,41900.950
104,26868.569,175.248,42769,2904,22007,67680,7878,42047.742
105,27148.396,279.827,43056,2925,22179,68160,7906,42374.799
106,27373.871,225.476,43380,2963,22297,68640,7942,42599.547
107,27586.470,212.598,43734,2976,22410,69120,7976,42814.636
108,27843.311,256.842,44051,2985,22564,69600,8001,43108.762
109,28041.928,198.617,44400,3019,22661,70080,8011,43293.917
110,28400.471,358.543,44595,3056,22909,70560,8019,43767.349
111,28696.920,296.449,44857,3087,23096,71040,8030,44125.815
112,28973.220,276.300,45142,3112,23266,71520,8056,44450.144
113,29177.107,203.887,45497,3134,23369,72000,8069,44647.539
114,29473.409,296.301,45763,3167,23550,72480,8105,44996.198
115,29716.021,242.613,46044,3234,23682,72960,8135,45247.881
116,29990.158,274.137,46363,3256,23821,73440,8168,45513.572
117,30240.886,250.727,46664,3294,23962,73920,8186,45786.587
118,30487.361,246.475,46976,3319,24105,74400,8195,46059.897
119,30710.223,222.862,47318,3332,24230,74880,8199,46298.382
120,30969.961,259.739,47480,3524,24356,75360,8204,46540.800
121,31163.113,193.152,47760,3646,24434,75840,8218,46690.443
122,31356.082,192.969,48068,3733,24519,76320,8229,46852.743
123,31648.803,292.721,48350,3749,24701,76800,8247,47198.847
124,31915.726,266.923,48622,3799,24859,77280,8270,47500.861
125,32167.759,252.033,48927,3833,25000,77760,8291,47775.228
126,32435.705,267.946,49233,3841,25166,78240,8301,48089.776
127,32616.548,180.842,49615,3854,25251,78720,8317,48253.157
128,32843.697,227.149,49955,3867,25378,79200,8333,48497.615
129,33134.471,290.775,50239,3877,25564,79680,8363,48853.770
130,33344.131,209.660,50563,3927,25670,80160,8384,49056.203
131,33566.048,221.917,50905,3949,25786,80640,8401,49278.763
132,33797.867,231.818,51249,3955,25916,81120,8422,49527.718
133,34000.113,202.246,51607,3974,26019,81600,8443,49722.409
134,34229.506,229.393,51948,3983,26149,82080,8459,49970.012
135,34452.575,223.070,52294,3996,26270,82560,8474,50202.231
136,34696.772,244.196,52621,4011,26408,83040,8492,50467.504
137,34940.338,243.566,52968,4039,26513,83520,8515,50669.519
138,35383.759,443.421,53108,4051,26841,84000,8554,51295.052
139,35686.707,302.948,53384,4063,27033,84480,8584,51662.905
140,35904.763,218.056,53680,4139,27141,84960,8590,51869.688
141,36188.184,283.421,53943,4182,27315,85440,8607,52202.177
142,36427.810,239.626,54255,4214,27451,85920,8624,52460.937
143,36648.831,221.022,54573,4260,27567,86400,8640,52682.957
144,36861.831,213.000,54924,4274,27682,86880,8653,52901.855
145,37170.718,308.887,55189,4288,27883,87360,8663,53282.660
146,37467.399,296.681,55462,4301,28077,87840,8690,53652.431
147,37700.351,232.952,55795,4317,28208,88320,8723,53902.885
148,37957.628,257.277,56112,4328,28360,88800,8746,54193.201
149,38180.664,223.036,56453,4345,28482,89280,8758,54428.271
150,38436.151,255.486,56768,4358,28634,89760,8765,54717.235
151,38609.272,173.121,57161,4368,28711,90240,8782,54865.650
152,38766.571,157.300,57569,4376,28775,90720,8797,54988.358
153,39013.043,246.472,57888,4395,28917,91200,8811,55262.601
154,39313.861,300.818,58163,4407,29110,91680,8826,55632.495
155,39595.305,281.444,58448,4429,29283,92160,8841,55964.295
156,39841.379,246.074,58772,4442,29426,92640,8856,56236.253
157,40117.134,275.755,59097,4452,29571,93120,8873,56512.291
158,40291.183,174.048,59491,4460,29649,93600,8884,56661.664
159,40489.026,197.843,59822,4516,29742,94080,8891,56840.012
160,40700.499,211.474,60147,4564,29849,94560,8931,57046.917
161,40899.370,198.871,60514,4576,29950,95040,8942,57241.313
162,41135.056,235.686,60851,4586,30083,95520,9011,57495.577
163,41350.944,215.888,61201,4599,30200,96000,9075,57720.177
164,41547.240,196.296,61574,4608,30298,96480,9136,57910.075
165,41746.649,199.409,61930,4636,30394,96960,9176,58092.921
166,42186.740,440.092,62079,4640,30721,97440,9204,58708.304
167,42350.817,164.076,62481,4649,30790,97920,9246,58840.400
168,42527.006,176.189,62849,4684,30867,98400,9261,58989.085
169,42815.977,288.971,63092,4747,31041,98880,9267,59321.844
170,43155.081,339.104,63323,4769,31268,99360,9278,59755.954
171,43453.056,297.975,63585,4796,31459,99840,9298,60118.524
172,43679.795,226.739,63932,4802,31586,100320,9317,60362.981
173,43980.721,300.927,64208,4810,31782,100800,9327,60736.291
174,44427.833,447.111,64345,4828,32107,101280,9349,61360.841
175,44788.265,360.433,64556,4848,32356,101760,9397,61836.042
176,45079.989,291.724,64867,4858,32515,102240,9418,62139.826
177,45325.238,245.249,65192,4868,32660,102720,9429,62414.782
178,45632.899,307.661,65452,4886,32862,103200,9434,62801.412
179,45920.736,287.836,65722,4915,33043,103680,9462,63144.935
180,46164.623,243.887,66045,4932,33183,104160,9492,63411.855
181,46393.067,228.443,66362,4975,33303,104640,9504,63643.656
182,46658.224,265.158,66675,4979,33466,105120,9523,63955.599
183,46905.552,247.328,66993,4995,33612,105600,9530,64236.110
184,47258.322,352.769,67242,5002,33836,106080,9543,64666.534
185,47563.596,305.274,67508,5017,34035,106560,9559,65046.503
186,47806.291,242.696,67840,5024,34176,107040,9572,65315.463
187,48039.583,233.291,68181,5029,34310,107520,9589,65569.874
188,48237.418,197.835,68556,5032,34412,108000,9597,65763.607
189,48457.025,219.607,68893,5060,34527,108480,9605,65982.775
190,48903.282,446.257,69026,5080,34854,108960,9637,66610.594
191,49323.743,420.460,69196,5084,35160,109440,9709,67197.469
192,49622.413,298.670,69461,5106,35353,109920,9736,67565.199
193,49859.136,236.723,69794,5116,35490,110400,9762,67826.541
194,50218.171,359.035,70056,5127,35697,110880,9773,68222.288
195,50482.963,264.792,70374,5144,35842,111360,9788,68500.218
196,50761.111,278.148,70681,5157,36002,111840,9804,68807.123
197,51064.574,303.462,70975,5160,36185,112320,9813,69157.970
198,51333.961,269.387,71295,5167,36338,112800,9826,69451.948
199,51594.905,260.944,71624,5172,36484,113280,9845,69730.836
200,51856.166,261.262,71949,5184,36627,113760,9847,70005.228
201,52151.560,295.393,72237,5197,36806,114240,9850,70346.834
202,52480.526,328.966,72479,5216,37025,114720,9860,70764.356
203,52724.427,243.902,72789,5249,37162,115200,9879,71025.156
204,53012.209,287.782,73068,5268,37344,115680,9893,71370.719
205,53183.564,171.355,73461,5277,37422,116160,9908,71518.470
206,53337.846,154.281,73875,5281,37484,116640,9913,71637.639
207,53482.535,144.689,74294,5287,37539,117120,9919,71742.530
208,53661.428,178.893,74680,5298,37622,117600,9928,71902.102
209,53864.744,203.316,75039,5316,37725,118080,9935,72102.199
210,54145.814,281.070,75324,5338,37898,118560,9943,72431.837
211,54410.461,264.647,75577,5415,38048,119040,9960,72719.696
212,54638.722,228.261,75884,5471,38165,119520,9970,72942.674
213,54870.618,231.896,76214,5489,38297,120000,9981,73196.790
214,55132.233,261.615,76547,5508,38425,120480,9991,73440.854
215,55328.207,195.973,76917,5519,38524,120960,10016,73628.738
216,55518.194,189.987,77267,5563,38610,121440,10034,73794.159
217,55991.865,473.671,77377,5574,38969,121920,10054,74469.949
218,56141.179,149.315,77785,5592,39023,122400,10060,74574.692
219,56286.704,145.525,78199,5605,39076,122880,10071,74678.747
220,56464.464,177.759,78577,5628,39155,123360,10088,74830.160
221,56725.483,261.019,78862,5682,39296,123840,10091,75100.471
222,57109.963,384.480,79052,5705,39563,124320,10095,75611.038
223,57485.351,375.389,79237,5743,39820,124800,10118,76100.665
224,57814.482,329.130,79489,5750,40041,125280,10155,76524.429
225,58113.497,299.015,79771,5755,40234,125760,10196,76894.052
226,58366.863,253.366,80097,5756,40387,126240,10208,77189.382
227,58695.098,328.235,80343,5772,40605,126720,10215,77605.945
228,59051.626,356.528,80566,5783,40851,127200,10219,78075.027
229,59260.232,208.606,80922,5799,40959,127680,10222,78282.891
230,59500.252,240.021,81237,5827,41096,128160,10229,78543.692
231,59741.991,241.739,81552,5855,41233,128640,10237,78807.466
232,59993.722,251.731,81833,5913,41374,129120,10249,79079.129
233,60339.928,346.205,82080,5941,41579,129600,10281,79468.634
234,60588.324,248.396,82401,5954,41725,130080,10290,79746.982
235,60819.439,231.116,82743,5959,41858,130560,10302,80000.164
236,61033.502,214.063,83106,5964,41970,131040,10307,80216.998
237,61252.334,218.832,83458,5971,42091,131520,10311,80450.839
238,61456.895,204.561,83816,5986,42198,132000,10322,80654.770
239,61959.217,502.322,83895,6004,42581,132480,10334,81385.734
240,62286.897,327.680,84149,6014,42797,132960,10349,81800.921
241,62619.368,332.471,84399,6019,43022,133440,10351,82228.789
242,62979.919,360.551,84609,6040,43271,133920,10352,82703.991
243,63272.087,292.168,84891,6057,43452,134400,10352,83051.028
244,63548.587,276.500,85183,6076,43621,134880,10362,83374.399
245,63807.003,258.416,85448,6148,43764,135360,10366,83649.331
246,64096.676,289.673,85699,6200,43941,135840,10375,83986.588
247,64339.177,242.501,85982,6266,44072,136320,10378,84236.231
248,64634.844,295.667,86245,6296,44259,136800,10383,84592.263
249,64932.604,297.760,86506,6324,44450,137280,10384,84956.185
250,65217.926,285.322,86777,6395,44588,137760,10391,85219.836
251,65489.940,272.014,87071,6416,44753,138240,10402,85536.940
252,65675.817,185.877,87444,6431,44845,138720,10415,85710.815
253,65897.430,221.613,87770,6464,44966,139200,10426,85941.412
254,66101.467,204.036,88101,6513,45066,139680,10434,86132.957
255,66340.466,238.999,88423,6537,45200,140160,10444,86393.586
256,66568.279,227.814,88767,6546,45327,140640,10453,86635.610
257,66808.973,240.693,89085,6569,45466,141120,10457,86899.950
258,67103.763,294.791,89345,6607,45648,141600,10470,87248.216
259,67465.105,361.342,89551,6642,45887,142080,10480,87707.075
260,67700.939,235.834,89885,6655,46020,142560,10496,87962.149
261,67872.619,171.680,90271,6672,46097,143040,10516,88111.374
262,68125.513,252.894,90596,6675,46249,143520,10570,88400.609
263,68370.552,245.039,90903,6708,46389,144000,10627,88670.233
264,68628.286,257.734,91215,6720,46545,144480,10638,88966.005
265,68786.593,158.308,91617,6731,46612,144960,10650,89092.940
266,68994.107,207.513,91956,6770,46714,145440,10666,89288.565
267,69280.916,286.810,92198,6834,46888,145920,10673,89618.891
268,69567.418,286.502,92482,6854,47064,146400,10677,89954.648
269,69856.155,288.737,92759,6874,47247,146880,10685,90305.495
270,70152.888,296.733,93068,6882,47410,147360,10699,90618.249
271,70345.784,192.896,93447,6885,47508,147840,10702,90804.634
272,70568.890,223.106,93789,6899,47632,148320,10704,91042.972
273,71018.106,449.216,93926,6908,47966,148800,10708,91684.258
274,71410.133,392.027,94115,6918,48247,149280,10713,92219.326
275,71695.524,285.391,94405,6930,48425,149760,10717,92557.812
276,71978.236,282.712,94697,6947,48596,150240,10721,92885.533
277,72273.952,295.717,94974,6964,48782,150720,10724,93238.985
278,72516.757,242.804,95306,6970,48924,151200,10728,93509.444
279,72839.476,322.719,95562,6979,49139,151680,10738,93919.617
280,73120.408,280.933,95859,6985,49316,152160,10763,94256.333
281,73362.392,241.984,96192,6990,49458,152640,10772,94527.873
282,73620.067,257.675,96508,7004,49608,153120,10784,94813.839
283,73842.080,222.012,96860,7009,49731,153600,10798,95050.678
284,74012.622,170.542,97259,7012,49809,154080,10815,95205.188
285,74246.883,234.262,97596,7022,49942,154560,10818,95460.532
286,74531.870,284.986,97876,7044,50120,155040,10821,95800.910
287,74784.722,252.852,98171,7084,50265,155520,10831,96081.543
288,75029.508,244.786,98481,7113,50406,156000,10833,96350.773
289,75261.189,231.681,98799,7185,50496,156480,10839,96522.461
290,75463.276,202.086,99141,7223,50596,156960,10843,96716.169
291,75921.838,458.562,99264,7241,50935,157440,10851,97365.762
292,76301.819,379.981,99460,7257,51203,157920,10863,97879.450
293,76535.367,233.548,99791,7275,51334,158400,10869,98127.741
294,76790.492,255.125,100064,7338,51478,158880,10871,98402.009
295,77057.842,267.350,100374,7351,51635,159360,10877,98703.876
296,77286.975,229.133,100719,7356,51765,159840,10879,98952.290
297,77564.465,277.489,100985,7401,51934,160320,10883,99275.661
298,77813.092,248.628,101296,7431,52073,160800,10898,99541.352
299,78032.741,219.649,101638,7449,52193,161280,10902,99772.072
300,78257.379,224.637,101980,7462,52318,161760,10909,100010.557
301,78539.779,282.401,102274,7470,52496,162240,10927,100352.287
302,78730.366,190.587,102656,7475,52589,162720,10938,100532.527
303,78991.876,261.510,102954,7503,52743,163200,10945,100827.464
304,79223.057,231.181,103264,7550,52866,163680,10953,101061.329
305,79445.709,222.652,103586,7590,52984,164160,10961,101285.536
306,79648.569,202.860,103952,7599,53089,164640,10966,101487.010
307,79797.966,149.397,104323,7657,53140,165120,10970,101584.552
308,80063.656,265.689,104636,7663,53301,165600,10977,101893.767
309,80373.720,310.065,104927,7674,53479,166080,10982,102235.767
310,80646.569,272.849,105216,7699,53645,166560,10988,102550.585
311,80908.739,262.170,105508,7729,53803,167040,11005,102853.140
312,81155.534,246.795,105819,7756,53945,167520,11020,103124.951
313,81306.930,151.395,106216,7782,54002,168000,11024,103235.813
314,81806.245,499.316,106300,7797,54383,168480,11027,103963.509
315,82171.178,364.933,106525,7803,54632,168960,11032,104440.873
316,82425.780,254.602,106849,7814,54777,169440,11033,104717.992
317,82811.542,385.762,107038,7835,55047,169920,11038,105233.056
318,83054.581,243.038,107364,7848,55188,170400,11042,105503.908
319,83337.487,282.906,107654,7861,55365,170880,11051,105844.138
320,83638.644,301.157,107933,7867,55560,171360,11060,106218.652
321,83938.274,299.630,108217,7869,55754,171840,11075,106591.126
322,84227.280,289.007,108512,7874,55934,172320,11086,106936.123
323,84430.555,203.274,108885,7874,56041,172800,11098,107140.325
324,84715.172,284.618,109180,7877,56223,173280,11110,107489.673
325,84976.186,261.014,109496,7884,56380,173760,11127,107794.244
326,85285.610,309.424,109793,7892,56555,174240,11133,108130.664
327,85598.996,313.387,110046,7915,56759,174720,11149,108520.833
328,85886.886,287.889,110323,7934,56943,175200,11161,108874.260
329,86166.064,279.179,110603,7960,57117,175680,11176,109205.127
330,86383.847,217.782,110954,7974,57232,176160,11182,109423.485
331,86593.968,210.121,111307,7988,57345,176640,11196,109638.844
332,86832.429,238.461,111625,8016,57479,177120,11213,109894.607
333,87311.484,479.054,111737,8024,57839,177600,11219,110585.414
334,87639.762,328.278,111987,8036,58057,178080,11220,111004.680
335,87937.452,297.690,112247,8069,58244,178560,11221,111360.713
336,88288.861,351.410,112444,8116,58480,179040,11224,111811.289
337,88537.391,248.529,112768,8131,58621,179520,11226,112081.330
338,88814.476,277.086,113053,8156,58791,180000,11235,112406.200
339,89079.535,265.058,113341,8192,58947,180480,11236,112700.891
340,89362.215,282.680,113639,8198,59123,180960,11237,113039.081
341,89647.295,285.080,113930,8204,59306,181440,11240,113389.388
342,89862.894,215.599,114272,8227,59421,181920,11241,113610.990
343,90044.983,182.089,114658,8235,59507,182400,11242,113778.303
344,90322.854,277.871,114986,8242,59652,182880,11243,114055.692
345,90599.637,276.783,115294,8246,59820,183360,11243,114378.375
346,90792.633,192.996,115643,8285,59912,183840,11244,114552.521
347,91068.494,275.861,115912,8331,60077,184320,11252,114867.192
348,91263.385,194.891,116231,8406,60163,184800,11254,115029.910
349,91446.435,183.049,116602,8432,60246,185280,11258,115188.130
350,91646.064,199.629,116948,8467,60345,185760,11259,115377.095
351,91821.834,175.770,117325,8494,60421,186240,11261,115524.280
352,92029.394,207.560,117662,8531,60527,186720,11262,115724.009
353,92247.456,218.061,117985,8580,60635,187200,11267,115931.603
354,92450.115,202.659,118338,8608,60734,187680,11282,116120.838
355,92669.001,218.886,118654,8665,60841,188160,11289,116325.310
356,92877.037,208.035,119008,8688,60944,188640,11298,116523.246
357,93089.727,212.691,119329,8740,61051,189120,11299,116728.799
358,93334.334,244.607,119620,8794,61186,189600,11300,116988.764
359,93584.939,250.605,119941,8808,61331,190080,11305,117268.046
360,93826.751,241.812,120238,8862,61460,190560,11311,117517.124
361,94209.909,383.158,120430,8882,61728,191040,11314,118030.270
362,94467.519,257.610,120703,8944,61873,191520,11318,118307.389
363,94691.095,223.576,121015,9002,61983,192000,11321,118518.252
364,94874.198,183.103,121356,9064,62060,192480,11329,118666.936
365,95056.715,182.517,121702,9121,62137,192960,11333,118815.080
366,95313.600,256.885,122032,9151,62257,193440,11335,119047.963
367,95508.690,195.091,122342,9239,62339,193920,11342,119204.413
368,95716.613,207.923,122649,9316,62435,194400,11345,119387.800
369,95936.063,219.450,122975,9357,62548,194880,11347,119603.700
370,96085.703,149.640,123366,9395,62599,195360,11354,119701.242
371,96294.866,209.162,123692,9445,62703,195840,11356,119897.973
372,96567.298,272.433,123952,9506,62862,196320,11359,120202.297
373,96875.839,308.541,124199,9545,63056,196800,11371,120573.960
374,97138.028,262.188,124510,9555,63215,197280,11378,120882.340
375,97386.915,248.887,124837,9561,63362,197760,11387,121165.971
376,97636.393,249.478,125166,9565,63509,198240,11389,121444.737
377,97848.212,211.819,125531,9566,63623,198720,11393,121660.785
378,98113.183,264.971,125846,9569,63785,199200,11400,121969.066
379,98459.689,346.505,126082,9574,64024,199680,11419,122421.436
380,98647.481,187.792,126467,9577,64116,200160,11427,122598.015
381,98852.670,205.189,126803,9625,64212,200640,11430,122783.293
382,99371.686,519.016,126865,9647,64608,201120,11437,123539.694
383,99791.536,419.849,127034,9655,64911,201600,11453,124118.827
384,100140.680,349.144,127259,9667,65154,202080,11511,124582.330
385,100396.913,256.233,127611,9671,65278,202560,11520,124818.235
386,100578.229,181.316,127999,9678,65363,203040,11528,124979.454
387,100975.719,397.490,128198,9692,65630,203520,11529,125489.750
388,101287.318,311.599,128461,9706,65833,204000,11533,125879.771
389,101534.913,247.595,128788,9716,65976,204480,11538,126154.973
390,101816.516,281.603,129089,9716,66155,204960,11538,126497.931
391,102154.115,337.599,129335,9718,66387,205440,11539,126940.348
392,102457.704,303.589,129618,9718,66584,205920,11539,127317.320
393,102718.698,260.994,129938,9719,66743,206400,11539,127623.807
394,102981.874,263.175,130253,9726,66901,206880,11539,127927.173
395,103199.508,217.635,130574,9778,67008,207360,11539,128133.538
396,103402.724,203.215,130929,9799,67112,207840,11541,128331.620
397,103708.967,306.243,131199,9812,67309,208320,11541,128706.970
398,104079.513,370.546,131407,9827,67566,208800,11543,129197.679
399,104300.259,220.746,131761,9832,67687,209280,11548,129429.627
400,104515.373,215.114,132113,9845,67802,209760,11548,129650.688
401,104731.356,215.983,132449,9875,67916,210240,11549,129866.195
402,104959.462,228.106,132785,9894,68041,210720,11552,130106.302
403,105216.906,257.444,133092,9919,68189,211200,11553,130391.433
404,105482.687,265.781,133431,9928,68321,211680,11554,130645.008
405,105709.660,226.973,133781,9931,68448,212160,11558,130886.222
406,105876.867,167.207,134182,9935,68523,212640,11559,131029.475
407,106087.953,211.086,134529,9959,68632,213120,11561,131237.757
408,106296.360,208.407,134847,10022,68731,213600,11564,131427.262
409,106507.257,210.897,135184,10057,68839,214080,11565,131632.153
410,106904.257,396.999,135344,10097,69119,214560,11568,132165.992
411,107301.763,397.507,135539,10100,69401,215040,11575,132704.993
412,107595.789,294.026,135826,10105,69589,215520,11585,133065.499
413,107890.177,294.389,136108,10112,69780,216000,11597,133430.772
414,108172.623,282.446,136398,10127,69955,216480,11603,133767.733
415,108586.534,413.911,136569,10135,70256,216960,11652,134340.354
416,108961.878,375.344,136781,10139,70520,217440,11658,134844.531
417,109195.995,234.117,137100,10173,70647,217920,11661,135086.825
418,109363.341,167.346,137490,10193,70717,218400,11663,135220.691
419,109646.519,283.179,137787,10200,70893,218880,11665,135556.989
420,109913.811,267.292,138092,10210,71058,219360,11668,135872.741
421,110193.886,280.075,138383,10223,71234,219840,11673,136206.066
422,110462.871,268.985,138723,10225,71372,220320,11681,136471.339
423,110667.365,204.494,139090,10232,71478,220800,11684,136674.583
424,110904.781,237.416,139416,10251,71613,221280,11688,136932.925
425,111224.882,320.101,139673,10262,71825,221760,11694,137335.898
426,111544.935,320.053,139940,10267,72033,222240,11697,137733.956
427,111771.292,226.356,140243,10327,72150,222720,11702,137957.745
428,112080.461,309.170,140493,10358,72349,223200,11704,138339.066
429,112376.839,296.378,140756,10395,72529,223680,11716,138681.901
430,112621.874,245.035,141067,10432,72661,224160,11722,138932.503
431,112816.338,194.464,141424,10461,72755,224640,11725,139112.890
432,113034.572,218.233,141715,10547,72858,225120,11727,139311.907
433,113258.546,223.974,141994,10643,72963,225600,11731,139513.922
434,113512.909,254.363,142279,10695,73106,226080,11733,139786.420
435,113740.708,227.799,142585,10759,73216,226560,11742,139999.175
436,113974.704,233.996,142929,10775,73336,227040,11744,140232.327
437,114248.523,273.819,143232,10790,73498,227520,11747,140542.501
438,114459.963,211.440,143591,10802,73607,228000,11751,140751.323
439,114662.163,202.199,143955,10815,73710,228480,11754,140948.447
440,114928.724,266.562,144249,10842,73869,228960,11757,141253.042
441,115158.384,229.660,144591,10850,73999,229440,11763,141501.186
442,115322.402,164.018,144992,10856,74072,229920,11771,141643.874
443,115772.402,450.000,145166,10863,74371,230400,11771,142215.930
444,116066.730,294.328,145443,10878,74559,230880,11771,142573.732
445,116308.111,241.381,145733,10938,74689,231360,11773,142823.768
446,116584.813,276.702,146021,10962,74857,231840,11775,143145.370
447,116796.275,211.462,146356,10997,74967,232320,11775,143356.502
448,117006.846,210.571,146671,11061,75068,232800,11775,143551.169
449,117296.822,289.975,146950,11080,75250,233280,11775,143897.813
