tok,t_ms,dt_ms,vram_hit,ram_hit,nvme_fall,reqs,distinct,disk_mb
100,27015.095,274.357,68631,11822,42907,123360,8965,81878.237
101,27273.321,258.225,68922,11845,43073,123840,8981,82196.029
102,27590.585,317.265,69131,11898,43291,124320,9005,82610.160
103,27855.355,264.770,69403,11936,43461,124800,9024,82933.948
104,28079.561,224.206,69723,11962,43595,125280,9057,83190.522
105,28338.503,258.942,70007,11997,43756,125760,9072,83498.656
106,28640.162,301.659,70259,12014,43967,126240,9085,83903.373
107,28966.192,326.030,70490,12035,44195,126720,9129,84339.794
108,29241.224,275.032,70758,12062,44380,127200,9176,84694.721
109,29434.558,193.334,71106,12088,44486,127680,9200,84897.964
110,29737.293,302.735,71329,12150,44681,128160,9286,85272.207
111,30063.925,326.632,71548,12179,44913,128640,9336,85715.165
112,30383.994,320.069,71789,12188,45143,129120,9401,86154.584
113,30663.872,279.878,72066,12199,45335,129600,9460,86520.816
114,30865.207,201.334,72409,12221,45450,130080,9497,86740.255
115,31083.818,218.611,72720,12266,45574,130560,9548,86978.863
116,31370.293,286.475,72964,12310,45766,131040,9638,87343.202
117,31600.063,229.770,73256,12360,45904,131520,9697,87604.421
118,31819.472,219.410,73570,12394,46036,132000,9770,87857.725
119,32047.791,228.319,73874,12430,46176,132480,9856,88125.456
120,32261.412,213.621,74172,12495,46293,132960,9887,88348.975
121,32447.272,185.860,74488,12564,46388,133440,9944,88528.970
122,32710.195,262.923,74737,12628,46555,133920,9990,88849.342
123,33033.764,323.569,74935,12692,46773,134400,10028,89266.717
124,33380.256,346.492,75128,12732,47020,134880,10052,89739.731
125,33673.724,293.467,75333,12814,47213,135360,10113,90106.651
126,33951.974,278.251,75575,12869,47396,135840,10152,90453.443
127,34146.220,194.246,75895,12924,47501,136320,10190,90654.917
128,34410.841,264.621,76142,12991,47667,136800,10245,90974.061
129,34685.927,275.086,76373,13063,47844,137280,10282,91308.614
130,34929.220,243.293,76634,13133,47993,137760,10329,91593.351
131,35249.227,320.007,76837,13194,48209,138240,10417,92002.050
132,35708.420,459.193,76922,13234,48564,138720,10436,92675.088
133,35984.557,276.137,77126,13337,48737,139200,10474,93002.834
134,36276.783,292.226,77345,13409,48926,139680,10514,93361.324
135,36665.486,388.703,77490,13462,49208,140160,10536,93902.217
136,37043.390,377.905,77659,13496,49485,140640,10552,94432.371
137,37330.458,287.067,77926,13519,49675,141120,10566,94797.496
138,37601.073,270.615,78209,13532,49859,141600,10579,95147.680
139,37873.204,272.131,78489,13547,50044,142080,10591,95499.903
140,38143.425,270.221,78781,13551,50228,142560,10602,95850.627
141,38366.214,222.789,79108,13565,50367,143040,10618,96114.696
142,38691.057,324.843,79338,13582,50600,143520,10634,96561.857
143,38984.439,293.382,79601,13595,50804,144000,10652,96953.647
144,39277.420,292.981,79866,13606,51008,144480,10688,97343.545
145,39558.376,280.956,80114,13657,51189,144960,10722,97691.124
146,39863.982,305.606,80370,13664,51406,145440,10736,98102.944
147,40128.952,264.970,80655,13683,51582,145920,10755,98442.215
148,40429.255,300.303,80903,13707,51790,146400,10804,98839.192
149,40632.021,202.766,81231,13742,51907,146880,10830,99063.251
150,40808.147,176.126,81549,13820,51991,147360,10838,99223.781
151,41213.054,404.907,81708,13835,52297,147840,10853,99809.305
152,41607.065,394.011,81881,13850,52589,148320,10869,100366.270
153,41962.862,355.797,82052,13904,52844,148800,10926,100853.981
154,42221.986,259.124,82281,14005,52994,149280,10941,101139.137
155,42556.117,334.131,82506,14023,53231,149760,10958,101593.104
156,42782.059,225.941,82834,14032,53374,150240,10977,101867.766
157,43066.741,284.683,83108,14044,53568,150720,10991,102239.699
158,43310.124,243.383,83411,14068,53721,151200,11005,102533.677
159,43592.754,282.630,83653,14117,53910,151680,11035,102888.653
160,43828.152,235.398,83954,14149,54057,152160,11058,103168.500
161,44038.704,210.552,84261,14200,54179,152640,11073,103400.595
162,44235.596,196.893,84598,14233,54289,153120,11080,103609.295
163,44579.334,343.738,84788,14275,54537,153600,11108,104078.942
164,44787.950,208.615,85050,14385,54645,154080,11119,104284.914
165,45026.391,238.442,85335,14432,54793,154560,11144,104569.774
166,45238.373,211.982,85647,14476,54917,155040,11152,104807.571
167,45487.982,249.609,85886,14566,55068,155520,11164,105093.685
168,45752.622,264.641,86166,14595,55239,156000,11171,105422.758
169,46063.676,311.054,86413,14610,55457,156480,11182,105843.376
170,46342.475,278.799,86693,14628,55639,156960,11196,106192.994
171,46651.299,308.824,86931,14657,55852,157440,11219,106603.143
172,46948.236,296.938,87183,14679,56058,157920,11254,106997.391
173,47226.464,278.228,87442,14717,56241,158400,11261,107350.942
174,47519.814,293.350,87704,14732,56444,158880,11266,107737.719
175,47768.435,248.621,87998,14757,56605,159360,11277,108047.745
176,47991.775,223.340,88319,14778,56743,159840,11284,108311.396
177,48152.964,161.189,88602,14914,56804,160320,11293,108429.066
178,48405.109,252.145,88872,14965,56963,160800,11329,108734.743
179,48644.790,239.681,89188,14980,57112,161280,11340,109021.643
180,48886.542,241.752,89466,15030,57264,161760,11355,109310.337
181,49166.132,279.590,89724,15066,57450,162240,11368,109665.681
182,49365.912,199.779,90063,15091,57566,162720,11376,109886.890
183,49597.918,232.006,90375,15113,57712,163200,11381,110166.049
184,49814.697,216.780,90685,15154,57841,163680,11391,110411.882
185,50091.688,276.990,90965,15169,58026,164160,11400,110765.457
186,50377.990,286.303,91229,15187,58224,164640,11407,111143.117
187,50700.781,322.791,91439,15232,58449,165120,11432,111574.229
188,50967.467,266.685,91710,15266,58624,165600,11439,111908.217
189,51363.086,395.620,91840,15328,58912,166080,11445,112460.538
190,51683.800,320.713,92072,15353,59135,166560,11455,112887.300
191,52082.616,398.816,92231,15377,59432,167040,11497,113454.735
192,52359.556,276.940,92423,15498,59599,167520,11511,113774.838
193,52693.213,333.657,92580,15594,59826,168000,11520,114206.786
194,52988.982,295.769,92773,15686,60021,168480,11523,114575.622
195,53318.862,329.880,93000,15700,60260,168960,11537,115032.048
196,53566.204,247.342,93300,15716,60424,169440,11539,115345.220
197,54021.851,455.647,93400,15742,60778,169920,11544,116021.625
198,54379.954,358.103,93613,15745,61042,170400,11553,116527.423
199,54751.593,371.639,93795,15765,61320,170880,11575,117057.995
200,55062.308,310.715,94046,15773,61541,171360,11592,117482.570
