tok,t_ms,dt_ms,vram_hit,ram_hit,nvme_fall,reqs,distinct,disk_mb
42,6424.871,173.243,15280,2658,7342,25280,3619,13953.794
43,6556.812,131.942,15512,2676,7412,25600,3650,14086.832
44,6801.980,245.168,15615,2725,7580,25920,3673,14406.124
45,6922.709,120.729,15836,2772,7632,26240,3684,14504.952
46,7084.839,162.129,16025,2816,7719,26560,3702,14670.299
47,7248.433,163.594,16195,2878,7807,26880,3728,14837.547
48,7448.581,200.149,16347,2920,7933,27200,3774,15077.016
49,7599.869,151.288,16507,3007,8006,27520,3808,15215.755
50,7712.983,113.114,16752,3032,8056,27840,3824,15310.782
51,7831.572,118.588,16981,3071,8108,28160,3846,15409.611
52,7972.933,141.361,17158,3149,8173,28480,3880,15533.146
53,8117.760,144.827,17317,3245,8238,28800,3894,15656.681
54,8240.001,122.241,17527,3300,8293,29120,3935,15761.211
55,8359.507,119.505,17737,3363,8340,29440,3951,15850.537
56,8455.211,95.704,17993,3393,8374,29760,3969,15915.155
57,8609.291,154.080,18209,3415,8456,30080,4021,16071.000
58,8736.766,127.475,18426,3461,8513,30400,4050,16179.331
59,8827.144,90.378,18670,3514,8536,30720,4065,16223.044
60,8953.792,126.648,18875,3572,8593,31040,4094,16331.375
61,9164.156,210.364,19026,3606,8728,31360,4171,16587.948
62,9269.258,105.102,19251,3666,8763,31680,4180,16654.467
63,9391.046,121.788,19457,3730,8813,32000,4209,16749.494
64,9523.111,132.065,19618,3837,8865,32320,4238,16848.323
65,9658.595,135.484,19813,3898,8929,32640,4269,16969.957
66,9756.651,98.056,20019,3986,8955,32960,4288,17019.372
67,9870.226,113.575,20200,4088,8992,33280,4303,17089.692
68,9962.354,92.128,20439,4143,9018,33600,4316,17139.106
69,10098.890,136.536,20616,4226,9078,33920,4344,17253.138
70,10263.842,164.952,20770,4304,9166,34240,4382,17420.386
71,10453.398,189.556,20916,4365,9279,34560,4407,17635.148
72,10616.061,162.663,21098,4414,9368,34880,4426,17804.296
73,10735.426,119.365,21319,4460,9421,35200,4443,17905.025
74,11015.522,280.096,21387,4514,9619,35520,4470,18281.333
75,11218.386,202.863,21555,4533,9752,35840,4482,18534.105
76,11455.613,237.228,21696,4550,9914,36160,4536,18841.993
77,11642.128,186.515,21873,4580,10027,36480,4572,19056.755
78,11866.627,224.499,22020,4606,10174,36800,4586,19336.135
79,12064.281,197.655,22179,4643,10298,37120,4619,19571.802
80,12213.118,148.837,22390,4671,10379,37440,4649,19725.746
81,12381.473,168.355,22587,4694,10479,37760,4666,19915.801
82,12519.366,137.893,22779,4762,10539,38080,4685,20029.833
83,12687.712,168.346,22943,4827,10630,38400,4712,20202.783
84,12827.224,139.513,23147,4873,10700,38720,4724,20335.821
85,12994.332,167.107,23335,4910,10795,39040,4744,20516.372
86,13164.111,169.779,23512,4955,10893,39360,4753,20702.626
87,13343.048,178.938,23694,4986,11000,39680,4756,20905.984
88,13485.842,142.793,23909,5018,11073,40000,4760,21044.724
89,13639.537,153.696,24108,5056,11156,40320,4782,21202.469
90,13767.176,127.639,24330,5094,11216,40640,4799,21316.502
91,13915.282,148.106,24531,5136,11293,40960,4805,21462.843
92,14147.906,232.624,24630,5205,11445,41280,4811,21751.726
93,14289.299,141.393,24786,5308,11506,41600,4819,21867.659
94,14433.683,144.384,24958,5390,11572,41920,4839,21993.095
95,14570.383,136.700,25155,5447,11638,42240,4853,22118.531
96,14697.978,127.595,25360,5506,11694,42560,4862,22224.962
97,14873.764,175.786,25516,5572,11792,42880,4892,22411.215
98,15123.426,249.662,25616,5621,11963,43200,4909,22736.208
99,15330.577,207.152,25783,5638,12099,43520,4916,22994.682
100,15481.080,150.502,26015,5643,12182,43840,4929,23152.427
101,15707.523,226.443,26130,5703,12327,44160,4946,23428.006
102,15845.437,137.914,26360,5721,12399,44480,4971,23564.845
103,16011.146,165.709,26545,5764,12491,44800,5004,23739.695
104,16124.757,113.611,26795,5783,12542,45120,5019,23836.623
105,16225.578,100.821,27058,5799,12583,45440,5030,23914.545
106,16382.446,156.869,27245,5848,12667,45760,5035,24074.191
107,16552.930,170.484,27442,5872,12766,46080,5043,24262.345
108,16718.871,165.941,27638,5898,12864,46400,5065,24448.598
109,16886.882,168.011,27842,5912,12966,46720,5094,24642.454
110,17013.615,126.733,28081,5931,13028,47040,5106,24760.287
111,17147.897,134.282,28313,5949,13098,47360,5112,24893.325
112,17280.085,132.188,28522,5998,13160,47680,5130,25011.159
113,17417.349,137.263,28728,6047,13225,48000,5143,25134.694
114,17575.538,158.190,28861,6162,13297,48320,5153,25271.534
115,17783.848,208.309,29002,6211,13427,48640,5165,25518.604
116,17997.562,213.714,29153,6238,13569,48960,5175,25788.482
117,18180.111,182.550,29337,6262,13681,49280,5187,26001.342
118,18391.616,211.505,29493,6287,13820,49600,5203,26265.518
119,18531.301,139.684,29707,6321,13892,49920,5209,26402.357
120,18642.373,111.073,29922,6385,13933,50240,5218,26480.280
121,18781.097,138.724,30150,6404,14006,50560,5228,26619.019
122,18896.272,115.174,30401,6419,14060,50880,5237,26721.649
123,19003.286,107.014,30666,6427,14107,51200,5243,26810.974
124,19133.291,130.006,30886,6465,14169,51520,5251,26928.808
125,19262.453,129.161,31112,6496,14232,51840,5258,27048.542
126,19368.160,105.707,31372,6511,14277,52160,5272,27134.067
127,19469.582,101.421,31632,6532,14316,52480,5282,27208.188
128,19668.749,199.168,31734,6639,14427,52800,5283,27419.148
129,19884.673,215.924,31842,6722,14556,53120,5291,27664.318
130,20058.130,173.456,32014,6770,14656,53440,5301,27854.373
131,20242.973,184.844,32176,6818,14766,53760,5314,28063.433
132,20362.751,119.778,32419,6838,14823,54080,5326,28171.764
133,20533.638,170.886,32583,6900,14917,54400,5335,28350.415
134,20710.522,176.885,32775,6923,15022,54720,5339,28549.972
135,20846.784,136.262,32969,6985,15086,55040,5346,28671.607
136,21011.179,164.394,33159,7021,15180,55360,5356,28850.258
137,21185.180,174.002,33335,7063,15282,55680,5363,29044.113
138,21343.333,158.153,33523,7110,15367,56000,5374,29205.660
139,21479.938,136.605,33756,7127,15437,56320,5392,29338.698
140,21617.114,137.176,33927,7217,15496,56640,5400,29450.830
141,21748.894,131.780,34119,7289,15552,56960,5407,29557.260
142,21878.508,129.613,34330,7343,15607,57280,5417,29661.790
143,22049.942,171.434,34517,7375,15708,57600,5460,29853.745
144,22184.361,134.419,34752,7390,15778,57920,5471,29986.783
145,22321.857,137.496,34968,7426,15846,58240,5488,30116.020
146,22486.163,164.305,35142,7483,15935,58560,5500,30285.169
147,22636.405,150.242,35318,7553,16009,58880,5513,30425.809
148,22770.458,134.053,35509,7622,16069,59200,5528,30539.842
149,22892.604,122.147,35723,7675,16122,59520,5545,30640.570
150,23004.454,111.849,35971,7699,16170,59840,5556,30731.796
151,23132.670,128.217,36190,7741,16229,60160,5568,30843.929
152,23272.695,140.024,36418,7758,16304,60480,5571,30986.469
153,23400.912,128.218,36632,7807,16361,60800,5578,31094.800
154,23607.546,206.633,36767,7863,16490,61120,5586,31339.971
155,23759.255,151.709,36920,7957,16563,61440,5596,31478.710
156,23884.348,125.093,37099,8055,16606,61760,5604,31560.434
157,24020.160,135.811,37298,8119,16663,62080,5623,31668.765
158,24119.083,98.923,37515,8194,16691,62400,5629,31721.980
159,24235.254,116.171,37724,8262,16734,62720,5636,31803.703
160,24354.089,118.836,37935,8323,16782,63040,5648,31894.929
161,24566.633,212.543,38099,8338,16923,63360,5656,32162.906
162,24752.438,185.805,38262,8383,17035,63680,5675,32375.767
163,24902.094,149.656,38480,8401,17119,64000,5686,32535.413
164,25048.775,146.681,38694,8429,17197,64320,5695,32683.655
165,25181.576,132.800,38905,8475,17260,64640,5701,32803.389
166,25322.969,141.394,39031,8615,17314,64960,5709,32906.019
167,25584.648,261.678,39132,8650,17498,65280,5736,33255.719
168,25749.402,164.754,39327,8681,17592,65600,5752,33434.370
169,25895.461,146.060,39543,8706,17671,65920,5767,33584.513
170,26063.080,167.619,39736,8741,17763,66240,5779,33759.363
171,26223.049,159.969,39935,8772,17853,66560,5791,33930.412
172,26367.064,144.014,40086,8879,17915,66880,5791,34048.246
173,26549.338,182.274,40238,8944,18018,67200,5804,34244.002
174,26676.994,127.656,40445,9000,18075,67520,5810,34352.333
175,26878.067,201.073,40602,9034,18204,67840,5817,34597.503
176,27052.136,174.069,40775,9080,18305,68160,5825,34789.458
177,27210.610,158.474,40955,9137,18388,68480,5830,34947.203
178,27396.512,185.901,41150,9143,18507,68800,5841,35173.368
179,27562.233,165.722,41355,9161,18604,69120,5846,35357.721
180,27697.806,135.572,41572,9196,18672,69440,5853,35486.958
181,27913.518,215.712,41716,9229,18815,69760,5859,35758.735
182,28033.880,120.362,41954,9256,18870,70080,5861,35863.265
183,28173.080,139.200,42165,9300,18935,70400,5869,35986.801
184,28332.429,159.350,42326,9377,19017,70720,5878,36142.645
185,28478.055,145.625,42518,9433,19089,71040,5885,36279.484
186,28600.783,122.728,42739,9477,19144,71360,5894,36384.014
187,28734.658,133.875,42939,9535,19206,71680,5903,36501.848
188,28879.387,144.729,43135,9587,19278,72000,5905,36638.687
189,29026.620,147.233,43298,9677,19345,72320,5912,36766.024
190,29128.357,101.737,43538,9724,19378,72640,5917,36828.742
191,29277.695,149.338,43737,9765,19458,72960,5922,36980.785
192,29414.769,137.074,43909,9853,19518,73280,5928,37094.818
193,29584.823,170.053,44093,9891,19616,73600,5956,37281.071
194,29715.566,130.743,44314,9928,19678,73920,5974,37398.905
195,29852.080,136.514,44535,9957,19748,74240,5991,37531.943
196,29966.032,113.951,44786,9973,19801,74560,6006,37632.672
197,30085.964,119.933,44997,10033,19850,74880,6007,37725.798
198,30311.015,225.050,45107,10104,19989,75200,6015,37989.974
199,30515.082,204.067,45224,10184,20112,75520,6029,38223.741
200,30662.364,147.283,45421,10233,20186,75840,6034,38364.381
