tok,t_ms,dt_ms,vram_hit,ram_hit,nvme_fall,reqs,distinct,disk_mb
1,0.000,0.000,7849,511,3800,12160,320,7222.067
2,209.723,209.723,8027,520,3933,12480,601,7474.840
3,361.103,151.380,8256,528,4016,12800,716,7632.585
4,473.373,112.270,8511,544,4065,13120,798,7725.711
5,576.239,102.866,8778,556,4106,13440,879,7803.634
6,782.233,205.994,8941,587,4232,13760,1068,8043.102
7,961.828,179.595,9135,607,4338,14080,1215,8244.560
8,1128.866,167.038,9339,630,4431,14400,1335,8421.310
9,1331.461,202.595,9505,657,4558,14720,1496,8662.680
10,1490.837,159.376,9715,676,4649,15040,1603,8835.629
11,1666.485,175.648,9912,696,4752,15360,1718,9031.385
12,1771.006,104.522,10170,718,4792,15680,1771,9107.407
13,1883.278,112.272,10419,743,4838,16000,1833,9194.832
14,2007.766,124.488,10657,765,4898,16320,1906,9308.865
15,2231.882,224.116,10820,773,5047,16640,2060,9592.046
16,2350.271,118.389,11076,781,5103,16960,2117,9698.476
17,2475.207,124.937,11330,787,5163,17280,2175,9812.509
18,2582.255,107.047,11592,799,5209,17600,2221,9899.934
19,2728.416,146.162,11825,805,5290,17920,2300,10053.878
20,2849.369,120.953,12064,832,5344,18240,2350,10156.507
21,2984.512,135.143,12288,859,5413,18560,2421,10287.645
22,3110.704,126.192,12524,885,5471,18880,2478,10397.876
23,3243.100,132.396,12737,930,5533,19200,2536,10515.710
24,3355.722,112.622,12953,992,5575,19520,2572,10595.533
25,3549.605,193.883,13119,1023,5698,19840,2695,10829.300
26,3670.966,121.361,13361,1044,5755,20160,2746,10937.631
27,3932.008,261.043,13469,1072,5939,20480,2850,11287.331
28,4117.704,185.695,13633,1119,6048,20800,2931,11494.490
29,4276.687,158.984,13833,1150,6137,21120,2999,11663.639
30,4390.491,113.804,14063,1199,6178,21440,3019,11741.561
31,4569.849,179.358,14248,1225,6287,21760,3092,11948.720
32,4767.127,197.278,14388,1284,6408,22080,3156,12178.686
33,4966.165,199.037,14545,1321,6534,22400,3261,12418.154
34,5103.160,136.995,14781,1333,6606,22720,3315,12554.994
35,5227.643,124.484,15026,1346,6668,23040,3359,12672.827
36,5325.925,98.282,15298,1354,6708,23360,3384,12748.849
37,5464.347,138.422,15524,1376,6780,23680,3436,12885.688
38,5612.549,148.202,15713,1432,6855,24000,3463,13028.229
39,5799.339,186.791,15867,1487,6966,24320,3533,13239.190
40,5926.831,127.492,16062,1558,7020,24640,3557,13341.819
41,6060.393,133.561,16279,1596,7085,24960,3584,13465.354
42,6223.319,162.927,16475,1627,7178,25280,3619,13642.105
43,6367.259,143.940,16715,1643,7242,25600,3650,13763.740
44,6561.539,194.280,16850,1717,7353,25920,3673,13974.700
45,6679.468,117.930,17089,1744,7407,26240,3684,14077.329
46,6828.522,149.054,17305,1764,7491,26560,3702,14236.975
47,6981.367,152.845,17500,1806,7574,26880,3728,14394.720
48,7150.136,168.769,17664,1871,7665,27200,3774,14567.670
49,7294.177,144.041,17835,1952,7733,27520,3808,14696.907
50,7390.840,96.663,18089,1983,7768,27840,3824,14763.426
51,7502.805,111.965,18334,2015,7811,28160,3846,14845.149
52,7635.848,133.043,18534,2074,7872,28480,3880,14961.082
53,7765.060,129.213,18733,2140,7927,28800,3894,15065.612
54,7877.280,112.219,18980,2161,7979,29120,3935,15164.441
55,7978.015,100.735,19231,2192,8017,29440,3951,15236.661
56,8070.268,92.253,19497,2213,8050,29760,3969,15299.379
57,8213.746,143.478,19729,2222,8129,30080,4021,15449.522
58,8325.727,111.981,19982,2239,8179,30400,4050,15544.549
59,8402.879,77.152,20272,2246,8202,30720,4065,15588.262
60,8527.288,124.409,20511,2268,8261,31040,4094,15700.394
61,8732.442,205.155,20675,2294,8391,31360,4171,15947.465
62,8831.617,99.174,20927,2325,8428,31680,4180,16017.785
63,8945.322,113.705,21164,2358,8478,32000,4209,16112.812
64,9066.387,121.065,21385,2405,8530,32320,4238,16211.640
65,9197.665,131.278,21609,2437,8594,32640,4269,16333.275
66,9288.282,90.617,21846,2495,8619,32960,4288,16380.789
67,9389.884,101.602,22071,2558,8651,33280,4303,16441.606
68,9479.532,89.648,22336,2583,8681,33600,4316,16498.622
69,9608.904,129.371,22539,2641,8740,33920,4344,16610.755
70,9766.906,158.003,22720,2695,8825,34240,4382,16772.301
71,9943.420,176.514,22887,2746,8927,34560,4407,16966.156
72,10084.252,140.832,23088,2795,8997,34880,4426,17099.194
73,10200.122,115.870,23326,2826,9048,35200,4443,17196.122
74,10486.279,286.157,23400,2866,9254,35520,4470,17587.634
75,10693.881,207.602,23570,2884,9386,35840,4482,17838.506
76,10926.659,232.778,23715,2898,9547,36160,4536,18144.494
77,11103.965,177.306,23911,2911,9658,36480,4572,18355.454
78,11295.328,191.363,24085,2938,9777,36800,4586,18581.619
79,11489.705,194.377,24257,2962,9901,37120,4619,18817.286
80,11636.873,147.168,24472,2986,9982,37440,4649,18971.230
81,11795.452,158.579,24682,3002,10076,37760,4666,19149.881
82,11924.443,128.992,24898,3045,10137,38080,4685,19265.815
83,12088.986,164.542,25079,3094,10227,38400,4712,19436.863
84,12225.623,136.637,25303,3120,10297,38720,4724,19569.902
85,12384.823,159.200,25516,3133,10391,39040,4744,19748.553
86,12552.201,167.378,25722,3150,10488,39360,4753,19932.905
87,12716.984,164.783,25917,3180,10583,39680,4756,20113.457
88,12830.472,113.488,26156,3215,10629,40000,4760,20200.882
89,12977.814,147.342,26378,3232,10710,40320,4782,20354.826
90,13102.239,124.425,26620,3249,10771,40640,4799,20470.759
91,13247.030,144.791,26848,3264,10848,40960,4805,20617.101
92,13480.114,233.084,26983,3306,10991,41280,4811,20888.879
93,13609.369,129.255,27204,3343,11053,41600,4819,21006.713
94,13742.612,133.243,27419,3383,11118,41920,4839,21130.248
95,13870.234,127.622,27633,3432,11175,42240,4853,21238.579
96,14000.537,130.303,27853,3471,11236,42560,4862,21354.512
97,14169.194,168.657,28044,3503,11333,42880,4892,21538.865
98,14399.667,230.473,28179,3531,11490,43200,4909,21837.251
99,14606.390,206.723,28356,3538,11626,43520,4916,22095.725
100,14750.549,144.159,28592,3541,11707,43840,4929,22249.669
101,14967.684,217.136,28740,3573,11847,44160,4946,22515.745
102,15101.502,133.818,28978,3587,11915,44480,4971,22644.982
103,15266.720,165.219,29167,3624,12009,44800,5004,22823.633
104,15379.639,112.918,29424,3636,12060,45120,5019,22920.561
105,15480.066,100.427,29691,3647,12102,45440,5030,23000.383
106,15622.293,142.227,29886,3703,12171,45760,5035,23131.521
107,15787.854,165.560,30088,3723,12269,46080,5043,23317.774
108,15939.437,151.583,30292,3757,12351,46400,5065,23473.619
109,16107.825,168.389,30501,3765,12454,46720,5094,23669.375
110,16232.469,124.644,30749,3775,12516,47040,5106,23787.209
111,16351.834,119.365,30993,3795,12572,47360,5112,23893.639
112,16477.518,125.684,31230,3817,12633,47680,5130,24009.572
113,16609.937,132.418,31451,3852,12697,48000,5143,24131.207
114,16753.530,143.593,31633,3923,12764,48320,5153,24258.544
115,16964.885,211.355,31792,3950,12898,48640,5165,24513.217
116,17167.335,202.451,31958,3973,13029,48960,5175,24762.188
117,17343.758,176.423,32154,3988,13138,49280,5187,24969.347
118,17553.200,209.442,32319,4003,13278,49600,5203,25235.423
119,17687.493,134.293,32557,4016,13347,49920,5209,25366.561
120,17784.240,96.747,32802,4059,13379,50240,5218,25427.378
121,17921.672,137.432,33038,4070,13452,50560,5228,25566.118
122,18034.361,112.689,33299,4076,13505,50880,5237,25666.847
123,18138.296,103.935,33569,4081,13550,51200,5243,25752.371
124,18265.378,127.082,33810,4098,13612,51520,5251,25870.205
125,18390.917,125.539,34054,4111,13675,51840,5258,25989.939
126,18493.950,103.032,34318,4124,13718,52160,5272,26071.663
127,18591.462,97.513,34586,4138,13756,52480,5282,26143.883
128,18768.043,176.581,34743,4202,13855,52800,5283,26332.037
129,18991.198,223.155,34865,4254,14001,53120,5291,26609.517
130,19169.111,177.912,35046,4291,14103,53440,5301,26803.372
131,19350.645,181.534,35239,4310,14211,53760,5314,27008.631
132,19498.679,148.034,35489,4329,14262,54080,5326,27105.559
133,19674.877,176.197,35664,4374,14362,54400,5335,27295.613
134,19846.511,171.634,35866,4387,14467,54720,5339,27495.170
135,19969.842,123.332,36107,4406,14527,55040,5346,27609.203
136,20143.453,173.610,36306,4420,14634,55360,5356,27812.561
137,20316.522,173.069,36494,4453,14733,55680,5363,28000.715
138,20445.547,129.025,36695,4515,14790,56000,5374,28109.046
139,20568.878,123.331,36942,4529,14849,56320,5392,28221.178
140,20696.895,128.017,37151,4582,14907,56640,5400,28331.409
141,20822.646,125.751,37383,4611,14966,56960,5407,28443.542
142,20940.311,117.665,37615,4648,15017,57280,5417,28540.469
143,21111.021,170.710,37808,4674,15118,57600,5460,28732.424
144,21239.836,128.814,38051,4692,15177,57920,5471,28844.556
145,21372.271,132.435,38286,4709,15245,58240,5488,28973.793
146,21528.100,155.829,38494,4732,15334,58560,5500,29142.942
147,21670.280,142.180,38692,4783,15405,58880,5513,29277.880
148,21799.225,128.945,38901,4834,15465,59200,5528,29391.913
149,21920.302,121.077,39131,4870,15519,59520,5545,29494.542
150,22028.327,108.025,39392,4882,15566,59840,5556,29583.868
151,22155.186,126.859,39622,4911,15627,60160,5568,29699.801
152,22293.877,138.691,39856,4922,15702,60480,5571,29842.342
153,22414.060,120.183,40099,4942,15759,60800,5578,29950.673
154,22642.721,228.661,40248,4958,15914,61120,5586,30245.257
155,22791.202,148.482,40429,5024,15987,61440,5596,30383.997
156,22905.469,114.267,40643,5087,16030,61760,5604,30465.720
157,23027.821,122.352,40875,5119,16086,62080,5623,30572.151
158,23115.259,87.438,41132,5157,16111,62400,5629,30619.664
159,23220.720,105.461,41361,5213,16146,62720,5636,30686.183
160,23331.223,110.503,41592,5263,16185,63040,5648,30760.305
161,23474.648,143.425,41762,5348,16250,63360,5656,30883.840
162,23652.908,178.260,41934,5390,16356,63680,5675,31085.298
163,23791.152,138.244,42157,5416,16427,64000,5686,31220.236
164,23930.112,138.960,42383,5439,16498,64320,5695,31355.175
165,24049.231,119.119,42616,5474,16550,64640,5701,31454.003
166,24165.224,115.993,42772,5605,16583,64960,5709,31516.721
167,24424.028,258.804,42883,5631,16766,65280,5736,31864.521
168,24584.234,160.206,43094,5647,16859,65600,5752,32041.271
169,24727.739,143.505,43317,5666,16937,65920,5767,32189.514
170,24871.866,144.127,43530,5696,17014,66240,5779,32335.856
171,25032.314,160.448,43734,5722,17104,66560,5791,32506.905
172,25159.026,126.712,43949,5769,17162,66880,5791,32617.136
173,25344.915,185.889,44121,5807,17272,67200,5804,32826.196
174,25460.991,116.076,44362,5836,17322,67520,5810,32921.223
175,25649.639,188.647,44543,5855,17442,67840,5817,33149.288
176,25815.154,165.516,44732,5891,17537,68160,5825,33329.840
177,25969.481,154.327,44947,5908,17625,68480,5830,33497.088
178,26167.472,197.991,45145,5916,17739,68800,5841,33713.750
179,26336.180,168.708,45355,5927,17838,69120,5846,33901.904
180,26473.828,137.649,45591,5943,17906,69440,5853,34031.141
181,26685.047,211.219,45746,5971,18043,69760,5859,34291.515
182,26805.310,120.263,45990,5990,18100,70080,5861,34399.846
183,26939.995,134.685,46224,6008,18168,70400,5869,34529.083
184,27097.517,157.522,46406,6062,18252,70720,5878,34688.729
185,27239.601,142.084,46624,6091,18325,71040,5885,34827.469
186,27362.454,122.853,46856,6121,18383,71360,5894,34937.700
187,27501.005,138.552,47077,6154,18449,71680,5903,35063.136
188,27648.338,147.333,47292,6182,18526,72000,5905,35209.478
189,27796.926,148.588,47471,6254,18595,72320,5912,35340.616
190,27893.552,96.625,47721,6292,18627,72640,5917,35401.433
191,28041.854,148.302,47934,6320,18706,72960,5922,35551.576
192,28176.106,134.251,48128,6385,18767,73280,5928,35667.509
193,28343.920,167.815,48329,6408,18863,73600,5956,35849.961
194,28471.309,127.388,48561,6436,18923,73920,5974,35963.994
195,28606.655,135.346,48786,6463,18991,74240,5991,36093.231
196,28721.300,114.645,49038,6478,19044,74560,6006,36193.960
197,28843.511,122.211,49264,6519,19097,74880,6007,36294.689
198,29060.193,216.682,49405,6559,19236,75200,6015,36558.864
199,29257.333,197.141,49548,6619,19353,75520,6029,36781.228
200,29399.322,141.989,49764,6649,19427,75840,6034,36921.868
201,29500.380,101.057,50006,6691,19463,76160,6043,36990.288
202,29673.490,173.110,50205,6713,19562,76480,6050,37178.442
203,29827.693,154.203,50394,6762,19644,76800,6054,37334.286
204,29936.438,108.746,50633,6799,19688,77120,6063,37417.910
205,30053.845,117.407,50843,6863,19734,77440,6067,37505.335
206,30180.417,126.571,51070,6897,19793,77760,6076,37617.467
207,30303.073,122.656,51286,6950,19844,78080,6077,37714.395
208,30526.092,223.018,51431,6977,19992,78400,6086,37995.676
209,30660.584,134.492,51651,7011,20058,78720,6090,38121.112
210,30797.958,137.375,51850,7066,20124,79040,6099,38246.547
211,30911.783,113.825,52102,7082,20176,79360,6113,38345.376
212,30998.609,86.826,52382,7094,20204,79680,6117,38398.591
213,31125.465,126.856,52622,7110,20268,80000,6129,38520.226
214,31228.568,103.103,52878,7132,20310,80320,6138,38600.049
215,31370.867,142.299,53104,7150,20386,80640,6144,38744.490
216,31487.440,116.573,53330,7197,20433,80960,6148,38833.816
217,31604.930,117.490,53538,7264,20478,81280,6152,38919.340
218,31736.765,131.834,53727,7345,20528,81600,6154,39014.367
219,31873.637,136.872,53939,7386,20595,81920,6164,39141.704
220,32009.542,135.906,54173,7401,20666,82240,6171,39276.642
221,32134.575,125.032,54411,7424,20725,82560,6173,39388.774
222,32295.637,161.062,54616,7448,20816,82880,6177,39561.724
223,32437.799,142.162,54838,7470,20892,83200,6183,39706.165
224,32531.034,93.235,55110,7484,20926,83520,6187,39770.784
225,32646.815,115.782,55360,7501,20979,83840,6197,39871.513
226,32893.708,246.892,55491,7522,21147,84160,6203,40190.804
227,33145.117,251.409,55621,7536,21323,84480,6220,40525.300
228,33369.057,223.940,55766,7561,21473,84800,6236,40810.381
229,33574.669,205.612,55923,7593,21604,85120,6245,41059.353
230,33724.463,149.794,56134,7621,21685,85440,6258,41213.297
231,33915.862,191.399,56284,7683,21793,85760,6259,41418.555
232,34049.822,133.960,56495,7730,21855,86080,6260,41536.389
233,34207.134,157.312,56695,7764,21941,86400,6262,41699.836
234,34421.568,214.435,56842,7796,22082,86720,6265,41967.813
235,34578.010,156.441,57036,7836,22168,87040,6267,42131.259
236,34735.054,157.045,57257,7845,22258,87360,6268,42302.308
237,34895.448,160.393,57475,7852,22353,87680,6271,42482.860
238,35067.728,172.280,57673,7870,22457,88000,6274,42680.517
239,35217.583,149.856,57896,7885,22539,88320,6276,42836.361
240,35355.176,137.593,58118,7914,22608,88640,6282,42967.499
241,35493.691,138.514,58350,7929,22681,88960,6284,43106.238
242,35625.366,131.675,58583,7950,22747,89280,6287,43231.674
243,35770.442,145.076,58801,7976,22823,89600,6292,43376.116
244,35898.768,128.326,59038,7998,22884,89920,6298,43492.049
245,36007.653,108.885,59285,8028,22927,90240,6302,43573.772
246,36133.146,125.493,59518,8056,22986,90560,6308,43685.904
247,36233.727,100.581,59761,8097,23022,90880,6310,43754.324
248,36335.278,101.551,60004,8140,23056,91200,6319,43818.942
249,36475.830,140.552,60209,8185,23126,91520,6323,43951.981
250,36616.711,140.882,60427,8212,23201,91840,6324,44094.521
251,36716.298,99.587,60678,8245,23237,92160,6327,44162.941
252,36822.921,106.622,60928,8273,23279,92480,6328,44242.764
253,36924.663,101.743,61154,8334,23312,92800,6329,44305.482
254,37097.509,172.846,61332,8376,23412,93120,6337,44495.536
255,37201.158,103.649,61580,8408,23452,93440,6339,44571.558
256,37307.820,106.662,61832,8434,23494,93760,6341,44651.381
257,37409.370,101.551,62066,8486,23528,94080,6347,44715.999
258,37528.644,119.273,62273,8551,23576,94400,6353,44807.225
259,37757.395,228.751,62411,8581,23728,94720,6354,45096.108
260,38043.817,286.422,62516,8593,23931,95040,6363,45481.918
261,38251.581,207.765,62665,8631,24064,95360,6370,45734.691
262,38435.550,183.968,62858,8642,24180,95680,6378,45955.154
263,38542.529,106.980,63117,8656,24227,96000,6379,46044.479
264,38755.976,213.447,63246,8714,24360,96320,6380,46297.252
265,38929.505,173.529,63433,8745,24462,96640,6381,46491.107
266,39086.214,156.709,63632,8779,24549,96960,6381,46656.455
267,39211.421,125.207,63861,8811,24608,97280,6381,46768.587
268,39364.222,152.802,64053,8857,24690,97600,6388,46924.431
269,39512.402,148.180,64250,8904,24766,97920,6389,47068.873
270,39629.527,117.126,64490,8932,24818,98240,6390,47167.701
271,39777.820,148.293,64712,8948,24900,98560,6399,47323.546
272,39963.282,185.461,64887,8979,25014,98880,6428,47540.208
273,40139.946,176.665,65081,9002,25117,99200,6443,47735.964
274,40252.825,112.879,65330,9023,25167,99520,6445,47830.991
275,40408.815,155.990,65544,9043,25253,99840,6451,47994.438
276,40537.261,128.446,65762,9084,25314,100160,6453,48110.371
277,40677.478,140.216,65943,9160,25377,100480,6454,48230.105
278,40816.517,139.039,66136,9223,25441,100800,6463,48351.740
279,40942.129,125.612,66365,9256,25499,101120,6466,48461.971
280,41058.772,116.643,66585,9308,25547,101440,6469,48553.198
281,41221.550,162.778,66755,9370,25635,101760,6479,48720.445
282,41371.697,150.147,66974,9387,25719,102080,6486,48880.091
283,41482.693,110.996,67224,9409,25767,102400,6493,48971.317
284,41612.617,129.924,67457,9431,25832,102720,6506,49094.853
285,41752.911,140.293,67661,9477,25902,103040,6509,49227.891
286,41876.967,124.056,67860,9548,25952,103360,6510,49322.918
287,42032.567,155.599,68042,9604,26034,103680,6521,49478.762
288,42209.816,177.249,68244,9614,26142,104000,6534,49684.021
289,42349.453,139.637,68468,9639,26213,104320,6545,49818.960
290,42483.975,134.522,68709,9646,26285,104640,6552,49955.799
291,42595.798,111.824,68944,9686,26330,104960,6554,50041.324
292,42752.722,156.924,69135,9730,26415,105280,6559,50202.870
293,42872.624,119.902,69361,9774,26465,105600,6562,50297.897
294,43012.992,140.368,69579,9807,26534,105920,6567,50429.034
295,43220.068,207.076,69732,9842,26666,106240,6569,50679.906
296,43463.330,243.262,69870,9854,26836,106560,6575,51002.999
297,43631.936,168.607,70049,9902,26929,106880,6579,51179.749
298,43807.925,175.989,70249,9911,27040,107200,6593,51390.710
299,43928.338,120.412,70494,9928,27098,107520,6603,51500.941
300,44127.253,198.915,70669,9945,27226,107840,6606,51744.211
301,44380.414,253.161,70786,9975,27399,108160,6609,52073.005
302,44517.706,137.291,71020,9987,27473,108480,6609,52213.645
303,44674.938,157.232,71223,10016,27561,108800,6612,52380.893
304,44803.305,128.368,71447,10051,27622,109120,6616,52496.826
305,44997.416,194.111,71625,10068,27747,109440,6620,52734.394
306,45173.306,175.890,71827,10077,27856,109760,6621,52941.554
307,45341.196,167.890,72016,10113,27951,110080,6623,53122.105
308,45515.321,174.125,72188,10160,28052,110400,6629,53314.060
309,45630.438,115.117,72436,10181,28103,110720,6631,53410.988
310,45755.310,124.871,72678,10198,28164,111040,6635,53526.921
311,45898.275,142.966,72896,10226,28238,111360,6636,53667.561
312,46044.498,146.223,73117,10245,28318,111680,6638,53819.605
313,46186.398,141.900,73345,10259,28396,112000,6639,53967.847
314,46322.594,136.196,73560,10296,28464,112320,6643,54097.084
315,46440.113,117.519,73795,10335,28510,112640,6643,54184.509
316,46600.438,160.325,73995,10364,28601,112960,6644,54357.459
317,46720.565,120.127,74230,10392,28658,113280,6644,54465.790
318,46818.611,98.046,74477,10431,28692,113600,6645,54530.408
319,46900.238,81.627,74756,10448,28716,113920,6648,54576.022
320,47011.878,111.640,75007,10470,28763,114240,6649,54665.347
321,47121.827,109.949,75254,10495,28811,114560,6651,54756.573
322,47241.184,119.358,75480,10535,28865,114880,6654,54859.203
323,47347.937,106.753,75713,10585,28902,115200,6656,54929.523
324,47436.511,88.574,75977,10613,28930,115520,6657,54982.738
325,47651.254,214.743,76124,10647,29069,115840,6658,55246.914
326,47820.968,169.714,76294,10702,29164,116160,6661,55427.465
327,47921.000,100.032,76539,10742,29199,116480,6664,55493.984
328,48035.960,114.960,76753,10806,29241,116800,6667,55573.807
329,48173.865,137.905,76958,10853,29309,117120,6672,55703.044
330,48292.728,118.862,77182,10898,29360,117440,6672,55799.972
331,48420.399,127.671,77405,10937,29418,117760,6672,55910.203
332,48565.925,145.526,77613,10979,29488,118080,6674,56043.241
333,48674.805,108.880,77870,10994,29536,118400,6682,56134.468
334,48824.616,149.811,78075,11028,29617,118720,6691,56288.412
335,48958.465,133.850,78252,11118,29670,119040,6695,56389.140
336,49070.499,112.033,78456,11197,29707,119360,6699,56459.461
337,49188.921,118.423,78680,11242,29758,119680,6703,56556.388
338,49301.622,112.701,78901,11298,29801,120000,6707,56638.112
339,49435.518,133.896,79095,11363,29862,120320,6709,56754.045
340,49569.323,133.805,79267,11456,29917,120640,6710,56858.575
341,49680.591,111.267,79482,11520,29958,120960,6714,56936.497
342,49802.725,122.134,79702,11568,30010,121280,6717,57035.325
343,49902.421,99.696,79943,11615,30042,121600,6717,57096.143
344,50001.079,98.659,80196,11647,30077,121920,6718,57162.662
345,50096.843,95.764,80452,11679,30109,122240,6722,57223.479
346,50236.549,139.706,80676,11703,30181,122560,6724,57360.318
347,50334.435,97.886,80940,11724,30216,122880,6729,57426.838
348,50505.499,171.064,81143,11738,30319,123200,6729,57622.594
349,50632.040,126.541,81364,11783,30373,123520,6732,57725.223
350,50748.637,116.597,81592,11828,30420,123840,6732,57814.548
351,50861.190,112.553,81829,11866,30465,124160,6734,57900.073
352,51009.783,148.593,82025,11916,30539,124480,6734,58040.713
353,51157.688,147.905,82234,11948,30618,124800,6736,58190.856
354,51288.109,130.421,82477,11959,30684,125120,6738,58316.292
355,51456.207,168.098,82680,11978,30782,125440,6744,58502.545
356,51600.521,144.314,82889,12016,30855,125760,6747,58641.285
357,51701.129,100.608,83147,12041,30892,126080,6747,58711.605
358,51788.245,87.116,83417,12065,30918,126400,6747,58761.019
359,51934.263,146.018,83624,12104,30992,126720,6753,58901.660
360,52236.955,302.692,83695,12131,31214,127040,6766,59323.580
361,52465.346,228.391,83849,12141,31370,127360,6770,59620.065
362,52686.067,220.721,84013,12149,31518,127680,6776,59901.346
363,52911.849,225.781,84156,12178,31666,128000,6780,60182.626
364,53100.976,189.127,84348,12189,31783,128320,6781,60404.990
365,53241.085,140.109,84576,12208,31856,128640,6783,60543.730
366,53408.770,167.685,84768,12241,31951,128960,6784,60724.281
367,53570.037,161.267,84957,12284,32039,129280,6787,60891.529
368,53727.617,157.580,85137,12342,32121,129600,6797,61047.374
369,53860.140,132.523,85359,12378,32183,129920,6801,61165.208
370,53980.949,120.809,85593,12411,32236,130240,6802,61265.936
371,54113.477,132.528,85838,12417,32305,130560,6803,61397.074
372,54227.165,113.688,86095,12431,32354,130880,6804,61490.201
373,54353.224,126.060,86316,12475,32409,131200,6805,61594.730
374,54462.097,108.872,86558,12509,32453,131520,6807,61678.354
375,54612.708,150.611,86733,12593,32514,131840,6807,61794.288
376,54860.877,248.169,86867,12609,32684,132160,6811,62117.380
377,55035.220,174.342,87065,12626,32789,132480,6817,62316.937
378,55189.281,154.062,87278,12649,32873,132800,6817,62476.583
379,55386.713,197.432,87452,12671,32997,133120,6822,62712.250
380,55546.330,159.617,87643,12713,33084,133440,6825,62877.598
381,55666.644,120.314,87881,12740,33139,133760,6826,62982.128
382,55839.618,172.974,88082,12755,33243,134080,6832,63179.784
383,55958.477,118.859,88323,12781,33296,134400,6838,63280.513
384,56117.847,159.370,88535,12799,33386,134720,6838,63451.562
385,56261.453,143.606,88716,12873,33451,135040,6838,63575.097
386,56420.937,159.484,88923,12899,33538,135360,6848,63740.445
387,56533.783,112.846,89164,12934,33582,135680,6851,63824.069
388,56712.661,178.878,89315,13009,33676,136000,6862,64002.720
389,56840.827,128.166,89548,13038,33734,136320,6864,64112.951
390,56966.089,125.262,89800,13050,33790,136640,6866,64219.382
391,57202.724,236.635,89906,13113,33941,136960,6875,64506.364
392,57447.840,245.116,90018,13156,34106,137280,6886,64819.954
393,57658.809,210.970,90186,13167,34247,137600,6898,65087.930
394,57809.929,151.120,90386,13208,34326,137920,6899,65238.073
395,57933.576,123.647,90626,13229,34385,138240,6899,65350.205
396,58118.441,184.865,90790,13280,34490,138560,6901,65549.763
397,58227.502,109.061,91032,13314,34534,138880,6902,65633.386
398,58356.289,128.787,91254,13352,34594,139200,6906,65747.419
399,58543.518,187.229,91444,13363,34713,139520,6908,65973.584
400,58675.143,131.624,91662,13403,34775,139840,6911,66091.418
401,58811.131,135.988,91884,13434,34842,140160,6912,66218.754
402,58945.551,134.420,92109,13462,34909,140480,6913,66346.090
403,59098.826,153.275,92325,13484,34991,140800,6919,66501.935
404,59272.226,173.400,92520,13503,35097,141120,6920,66703.393
405,59413.801,141.574,92748,13518,35174,141440,6921,66849.735
406,59569.989,156.188,92964,13534,35262,141760,6923,67016.983
407,59724.518,154.529,93144,13593,35343,142080,6929,67170.927
408,59838.145,113.627,93397,13609,35394,142400,6930,67267.854
409,59927.793,89.648,93675,13619,35426,142720,6931,67328.672
410,60125.713,197.920,93855,13635,35550,143040,6945,67564.339
411,60242.126,116.413,94110,13647,35603,143360,6949,67665.068
412,60364.267,122.141,94361,13667,35652,143680,6949,67758.195
413,60510.155,145.888,94582,13688,35730,144000,6951,67906.437
414,60652.179,142.024,94800,13716,35804,144320,6952,68047.077
415,60755.221,103.042,95056,13738,35846,144640,6952,68126.900
416,60894.139,138.917,95280,13761,35919,144960,6954,68265.640
417,60997.213,103.074,95533,13789,35958,145280,6957,68339.761
418,61093.846,96.634,95799,13808,35993,145600,6961,68406.280
419,61249.597,155.750,95968,13886,36066,145920,6963,68545.020
420,61345.389,95.792,96206,13939,36095,146240,6963,68600.136
421,61494.081,148.692,96424,13961,36175,146560,6964,68752.179
422,61618.377,124.296,96648,13999,36233,146880,6965,68862.411
423,61784.525,166.148,96839,14031,36330,147200,6978,69046.764
424,61931.721,147.196,97049,14062,36409,147520,6985,69196.906
425,62031.978,100.257,97307,14086,36447,147840,6985,69269.127
426,62149.396,117.418,97537,14125,36498,148160,6985,69366.055
427,62321.414,172.018,97708,14174,36598,148480,6988,69556.109
428,62478.919,157.505,97900,14216,36684,148800,6990,69719.556
429,62606.792,127.873,98112,14266,36742,149120,6991,69829.788
430,62746.021,139.230,98329,14298,36813,149440,6991,69964.726
431,62896.575,150.554,98554,14307,36899,149760,6992,70128.173
432,63035.942,139.367,98775,14334,36971,150080,6996,70265.012
433,63275.931,239.989,98920,14349,37131,150400,6997,70569.099
434,63552.391,276.459,99023,14366,37331,150720,7006,70949.208
435,63789.704,237.314,99157,14390,37493,151040,7016,71257.096
436,63976.445,186.741,99322,14434,37604,151360,7019,71468.057
437,64120.995,144.550,99547,14449,37684,151680,7021,71620.100
438,64288.920,167.924,99721,14502,37777,152000,7021,71796.851
439,64452.417,163.498,99910,14542,37868,152320,7022,71969.800
440,64568.701,116.283,100159,14560,37921,152640,7022,72070.529
441,64705.227,136.527,100369,14603,37988,152960,7023,72197.865
442,64934.267,229.040,100462,14685,38133,153280,7025,72473.444
443,65100.645,166.378,100645,14729,38226,153600,7028,72650.195
444,65282.092,181.447,100828,14755,38337,153920,7029,72861.155
445,65476.551,194.458,101013,14770,38457,154240,7029,73089.221
446,65698.235,221.684,101133,14828,38599,154560,7034,73359.098
447,65891.178,192.943,101278,14889,38713,154880,7039,73575.760
448,66071.738,180.560,101473,14926,38801,155200,7040,73743.008
449,66214.928,143.190,101682,14964,38874,155520,7040,73881.747
450,66325.544,110.616,101914,15009,38917,155840,7040,73963.471
451,66501.417,175.873,102102,15038,39020,156160,7051,74159.227
